sale_id,candidate_rank,boom_user_id,candidate_probability,evidence_confidence,model_history_weight,candidate_source,match_method,email_score,phone_score,name_score
ft_sal_003274,2,SIN_MATCH,0.11337,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003274,3,bm_usr_000549,0.014741,0.58,0.011793,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.4
ft_sal_003275,1,bm_usr_000077,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_003275,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003276,1,bm_usr_003712,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003276,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003277,1,bm_usr_004908,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003277,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003278,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003279,1,bm_usr_004193,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003279,2,bm_usr_002321,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.9565
ft_sal_003279,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003280,1,bm_usr_004767,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_003280,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003281,1,bm_usr_004287,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_003281,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003282,1,bm_usr_003449,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003282,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003283,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003284,1,bm_usr_001451,0.907207,0.94,0.725766,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_PARCIAL,1.0,0.9,0.84
ft_sal_003284,2,SIN_MATCH,0.092793,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003285,1,bm_usr_001511,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003285,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003286,1,bm_usr_005081,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003286,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003286,3,bm_usr_004214,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.2857
ft_sal_003287,1,bm_usr_005892,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003287,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003288,1,bm_usr_003872,0.584896,0.96,0.584896,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003288,2,bm_usr_005436,0.361924,0.92,0.361924,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.95
ft_sal_003288,3,SIN_MATCH,0.047061,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003288,4,bm_usr_004407,0.006119,0.58,0.006119,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.3636
ft_sal_003289,1,bm_usr_003892,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_003289,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003290,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003291,1,bm_usr_005740,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003291,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003292,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003293,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003294,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003295,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003296,1,SIN_MATCH,0.793615,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003296,2,bm_usr_001943,0.103193,0.58,0.010319,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.3571
ft_sal_003296,3,bm_usr_002373,0.103193,0.58,0.010319,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_CONTRADICE,1.0,0.0,0.3333
ft_sal_003297,1,bm_usr_000321,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_003297,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003298,1,bm_usr_002692,0.496451,0.96,0.173758,DIRECT_IDENTITY+LEARNED_ALIAS,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003298,2,bm_usr_000642,0.46605,0.96,0.163118,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003298,3,SIN_MATCH,0.037498,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003299,1,bm_usr_001731,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_003299,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003300,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003301,1,bm_usr_001692,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003301,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003302,1,bm_usr_004895,0.916656,0.96,0.916656,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003302,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003302,3,bm_usr_005945,0.00959,0.58,0.00959,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_CONTRADICE,1.0,0.0,0.3448
ft_sal_003303,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003304,1,bm_usr_003606,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003304,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003304,3,bm_usr_004974,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.3571
ft_sal_003305,1,bm_usr_005208,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003305,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003306,1,bm_usr_000163,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.9,1.0
ft_sal_003306,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003307,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003308,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003309,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003310,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003311,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003312,1,bm_usr_000819,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003312,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003313,1,bm_usr_001686,0.589825,0.91,0.117965,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_PARCIAL,1.0,0.0,0.84
ft_sal_003313,2,bm_usr_000743,0.323703,0.86,0.064741,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_PARCIAL,0.9,0.0,0.84
ft_sal_003313,3,SIN_MATCH,0.086472,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003314,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003315,1,bm_usr_004341,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_003315,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003316,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003317,1,bm_usr_001047,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003317,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003318,1,bm_usr_004518,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003318,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003319,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003320,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003321,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003322,1,bm_usr_000439,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003322,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003323,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003324,1,bm_usr_005407,0.925532,0.96,0.925532,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003324,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003325,1,bm_usr_002869,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003325,2,bm_usr_003903,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_003325,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003326,1,bm_usr_001638,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_003326,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003327,1,bm_usr_003086,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003327,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003328,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003329,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003330,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003331,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003332,1,bm_usr_000942,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003332,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003332,3,bm_usr_000219,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.2963
ft_sal_003333,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003334,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003335,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003336,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003337,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003338,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003339,1,bm_usr_002131,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_003339,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003340,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003341,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003342,1,bm_usr_005140,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_003342,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003343,1,bm_usr_002373,0.916656,0.96,0.916656,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003343,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003343,3,bm_usr_001070,0.00959,0.58,0.00959,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.1667
ft_sal_003344,1,bm_usr_002869,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003344,2,bm_usr_003903,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_003344,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003345,1,bm_usr_005986,0.584896,0.96,0.584896,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003345,2,bm_usr_004788,0.361924,0.92,0.361924,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.963
ft_sal_003345,3,SIN_MATCH,0.047061,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003345,4,bm_usr_003209,0.006119,0.58,0.006119,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.2857
ft_sal_003346,1,bm_usr_005680,0.916656,0.96,0.916656,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003346,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003346,3,bm_usr_001427,0.00959,0.58,0.00959,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_CONTRADICE,1.0,0.0,0.3448
ft_sal_003347,1,bm_usr_002926,0.461045,0.97,0.461045,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+TELEFONO_EXACTO+NOMBRE_FUERTE,0.9,1.0,1.0
ft_sal_003347,2,bm_usr_000606,0.253027,0.92,0.253027,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_003347,3,bm_usr_001047,0.253027,0.92,0.253027,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_003347,4,SIN_MATCH,0.032901,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003348,1,bm_usr_004054,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003348,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003349,1,bm_usr_004612,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003349,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003350,1,bm_usr_004070,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003350,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003351,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003352,1,bm_usr_003675,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003352,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003353,1,bm_usr_004897,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_PARCIAL,1.0,1.0,0.84
ft_sal_003353,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003354,1,bm_usr_004981,0.949789,0.995,0.949789,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003354,2,SIN_MATCH,0.050211,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003355,1,bm_usr_005178,0.584896,0.96,0.584896,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003355,2,bm_usr_000081,0.361924,0.92,0.361924,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,0.95
ft_sal_003355,3,SIN_MATCH,0.047061,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003355,4,bm_usr_004565,0.006119,0.58,0.006119,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_CONTRADICE,0.0,1.0,0.3571
ft_sal_003356,1,bm_usr_000946,0.933392,0.97,0.933392,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_APROX_1_EDICION+NOMBRE_FUERTE,1.0,0.9,1.0
ft_sal_003356,2,SIN_MATCH,0.066608,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003357,1,bm_usr_003665,0.916656,0.96,0.916656,DIRECT_IDENTITY,TELEFONO_EXACTO+NOMBRE_FUERTE,0.0,1.0,1.0
ft_sal_003357,2,SIN_MATCH,0.073754,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003357,3,bm_usr_005797,0.00959,0.58,0.00959,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_CONTRADICE,1.0,0.0,0.2609
ft_sal_003358,1,SIN_MATCH,1.0,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003359,1,bm_usr_002658,0.685196,0.995,0.685196,DIRECT_IDENTITY,EMAIL_EXACTO+TELEFONO_EXACTO+NOMBRE_FUERTE,1.0,1.0,1.0
ft_sal_003359,2,bm_usr_001529,0.27858,0.92,0.27858,DIRECT_IDENTITY,EMAIL_APROX_1_EDICION+NOMBRE_FUERTE,0.9,0.0,1.0
ft_sal_003359,3,SIN_MATCH,0.036223,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
ft_sal_003360,1,bm_usr_001585,0.925532,0.96,0.925532,DIRECT_IDENTITY,EMAIL_EXACTO+NOMBRE_FUERTE,1.0,0.0,1.0
ft_sal_003360,2,SIN_MATCH,0.074468,0.0,0.0,NO_MATCH_PRIOR,NUEVO_O_NO_IDENTIFICADO,0.0,0.0,0.0
