boom_user_id,friends_count
bm_usr_002542,5
bm_usr_002543,0
bm_usr_002544,6
bm_usr_002545,1
bm_usr_002546,1
bm_usr_002547,7
bm_usr_002548,4
bm_usr_002549,2
bm_usr_002550,4
bm_usr_002551,7
bm_usr_002552,4
bm_usr_002553,3
bm_usr_002554,6
bm_usr_002555,2
bm_usr_002556,5
bm_usr_002557,6
bm_usr_002558,4
bm_usr_002559,7
bm_usr_002560,1
bm_usr_002561,2
bm_usr_002562,2
bm_usr_002563,4
bm_usr_002564,1
bm_usr_002565,1
bm_usr_002566,4
bm_usr_002567,6
bm_usr_002568,3
bm_usr_002569,2
bm_usr_002570,1
bm_usr_002571,2
bm_usr_002572,2
bm_usr_002573,5
bm_usr_002574,3
bm_usr_002575,2
bm_usr_002576,4
bm_usr_002577,8
bm_usr_002578,4
bm_usr_002579,3
bm_usr_002580,3
bm_usr_002581,6
bm_usr_002582,2
bm_usr_002583,4
bm_usr_002584,5
bm_usr_002585,5
bm_usr_002586,8
bm_usr_002587,4
bm_usr_002588,5
bm_usr_002589,0
bm_usr_002590,4
bm_usr_002591,3
bm_usr_002592,8
bm_usr_002593,8
bm_usr_002594,4
bm_usr_002595,6
bm_usr_002596,9
bm_usr_002597,5
bm_usr_002598,14
bm_usr_002599,3
bm_usr_002600,1
bm_usr_002601,2
bm_usr_002602,1
bm_usr_002603,7
bm_usr_002604,2
bm_usr_002605,4
bm_usr_002606,5
bm_usr_002607,5
bm_usr_002608,5
bm_usr_002609,6
bm_usr_002610,2
bm_usr_002611,10
bm_usr_002612,2
bm_usr_002613,3
bm_usr_002614,3
bm_usr_002615,5
bm_usr_002616,1
bm_usr_002617,9
bm_usr_002618,4
bm_usr_002619,10
bm_usr_002620,3
bm_usr_002621,7
bm_usr_002622,0
bm_usr_002623,6
bm_usr_002624,3
bm_usr_002625,2
bm_usr_002626,3
bm_usr_002627,3
bm_usr_002628,11
bm_usr_002629,6
bm_usr_002630,3
bm_usr_002631,4
bm_usr_002632,3
bm_usr_002633,3
bm_usr_002634,3
bm_usr_002635,5
bm_usr_002636,6
bm_usr_002637,0
bm_usr_002638,4
bm_usr_002639,5
bm_usr_002640,10
bm_usr_002641,2
bm_usr_002642,3
bm_usr_002643,7
bm_usr_002644,1
bm_usr_002645,3
bm_usr_002646,3
bm_usr_002647,7
bm_usr_002648,3
bm_usr_002649,1
bm_usr_002650,4
bm_usr_002651,4
bm_usr_002652,6
bm_usr_002653,3
bm_usr_002654,2
bm_usr_002655,5
bm_usr_002656,2
bm_usr_002657,11
bm_usr_002658,9
bm_usr_002659,11
bm_usr_002660,5
bm_usr_002661,4
bm_usr_002662,5
bm_usr_002663,12
bm_usr_002664,8
bm_usr_002665,8
bm_usr_002666,5
bm_usr_002667,6
bm_usr_002668,6
bm_usr_002669,5
bm_usr_002670,5
bm_usr_002671,3
bm_usr_002672,4
bm_usr_002673,6
bm_usr_002674,7
bm_usr_002675,5
bm_usr_002676,5
bm_usr_002677,3
bm_usr_002678,2
bm_usr_002679,3
bm_usr_002680,8
bm_usr_002681,3
bm_usr_002682,2
bm_usr_002683,2
bm_usr_002684,2
bm_usr_002685,4
bm_usr_002686,5
bm_usr_002687,4
bm_usr_002688,3
bm_usr_002689,1
bm_usr_002690,2
bm_usr_002691,4
bm_usr_002692,3
bm_usr_002693,3
bm_usr_002694,2
bm_usr_002695,9
bm_usr_002696,6
bm_usr_002697,2
bm_usr_002698,13
bm_usr_002699,6
bm_usr_002700,5
bm_usr_002701,3
bm_usr_002702,3
bm_usr_002703,5
bm_usr_002704,2
bm_usr_002705,5
bm_usr_002706,3
bm_usr_002707,4
bm_usr_002708,3
bm_usr_002709,4
bm_usr_002710,5
bm_usr_002711,5
bm_usr_002712,4
bm_usr_002713,1
bm_usr_002714,4
bm_usr_002715,4
bm_usr_002716,2
bm_usr_002717,4
bm_usr_002718,4
bm_usr_002719,3
bm_usr_002720,6
bm_usr_002721,8
bm_usr_002722,3
bm_usr_002723,3
bm_usr_002724,4
bm_usr_002725,2
bm_usr_002726,2
bm_usr_002727,2
bm_usr_002728,1
bm_usr_002729,6
bm_usr_002730,7
bm_usr_002731,0
bm_usr_002732,6
bm_usr_002733,10
bm_usr_002734,8
bm_usr_002735,4
bm_usr_002736,4
bm_usr_002737,5
bm_usr_002738,4
bm_usr_002739,4
bm_usr_002740,7
bm_usr_002741,2
bm_usr_002742,4
bm_usr_002743,4
bm_usr_002744,5
bm_usr_002745,2
bm_usr_002746,5
bm_usr_002747,15
bm_usr_002748,4
bm_usr_002749,10
bm_usr_002750,3
bm_usr_002751,6
bm_usr_002752,2
bm_usr_002753,4
bm_usr_002754,1
bm_usr_002755,2
bm_usr_002756,3
bm_usr_002757,4
bm_usr_002758,8
bm_usr_002759,4
bm_usr_002760,2
bm_usr_002761,9
bm_usr_002762,3
bm_usr_002763,2
bm_usr_002764,8
bm_usr_002765,5
bm_usr_002766,4
bm_usr_002767,3
bm_usr_002768,10
bm_usr_002769,1
bm_usr_002770,12
bm_usr_002771,2
bm_usr_002772,4
bm_usr_002773,0
bm_usr_002774,5
bm_usr_002775,0
bm_usr_002776,12
bm_usr_002777,7
bm_usr_002778,1
bm_usr_002779,4
bm_usr_002780,2
bm_usr_002781,4
bm_usr_002782,3
bm_usr_002783,2
bm_usr_002784,6
bm_usr_002785,3
bm_usr_002786,5
bm_usr_002787,3
bm_usr_002788,3
bm_usr_002789,1
bm_usr_002790,2
bm_usr_002791,2
bm_usr_002792,11
bm_usr_002793,12
bm_usr_002794,5
bm_usr_002795,6
bm_usr_002796,2
bm_usr_002797,4
bm_usr_002798,4
bm_usr_002799,3
bm_usr_002800,3
bm_usr_002801,5
bm_usr_002802,4
bm_usr_002803,0
bm_usr_002804,4
bm_usr_002805,4
bm_usr_002806,1
bm_usr_002807,1
bm_usr_002808,4
bm_usr_002809,2
bm_usr_002810,5
bm_usr_002811,2
bm_usr_002812,7
bm_usr_002813,5
bm_usr_002814,5
bm_usr_002815,4
bm_usr_002816,4
bm_usr_002817,1
bm_usr_002818,6
bm_usr_002819,2
bm_usr_002820,4
bm_usr_002821,1
bm_usr_002822,9
bm_usr_002823,3
bm_usr_002824,8
bm_usr_002825,6
bm_usr_002826,2
bm_usr_002827,5
bm_usr_002828,7
bm_usr_002829,3
bm_usr_002830,8
bm_usr_002831,8
bm_usr_002832,5
bm_usr_002833,6
bm_usr_002834,5
bm_usr_002835,5
bm_usr_002836,4
bm_usr_002837,5
bm_usr_002838,1
bm_usr_002839,3
bm_usr_002840,2
bm_usr_002841,7
bm_usr_002842,5
bm_usr_002843,1
bm_usr_002844,5
bm_usr_002845,3
bm_usr_002846,3
bm_usr_002847,0
bm_usr_002848,4
bm_usr_002849,2
bm_usr_002850,0
bm_usr_002851,5
bm_usr_002852,3
bm_usr_002853,8
bm_usr_002854,2
bm_usr_002855,4
bm_usr_002856,5
bm_usr_002857,6
bm_usr_002858,6
bm_usr_002859,3
bm_usr_002860,7
bm_usr_002861,3
bm_usr_002862,2
bm_usr_002863,4
bm_usr_002864,3
bm_usr_002865,9
bm_usr_002866,3
bm_usr_002867,7
bm_usr_002868,3
bm_usr_002869,6
bm_usr_002870,7
bm_usr_002871,3
bm_usr_002872,5
bm_usr_002873,5
bm_usr_002874,4
bm_usr_002875,4
bm_usr_002876,9
bm_usr_002877,1
bm_usr_002878,1
bm_usr_002879,4
bm_usr_002880,0
bm_usr_002881,3
bm_usr_002882,3
bm_usr_002883,11
bm_usr_002884,6
bm_usr_002885,4
bm_usr_002886,4
bm_usr_002887,4
bm_usr_002888,4
bm_usr_002889,5
bm_usr_002890,5
bm_usr_002891,4
bm_usr_002892,9
bm_usr_002893,2
bm_usr_002894,6
bm_usr_002895,3
bm_usr_002896,2
bm_usr_002897,4
bm_usr_002898,7
bm_usr_002899,4
bm_usr_002900,2
bm_usr_002901,1
bm_usr_002902,5
bm_usr_002903,1
bm_usr_002904,4
bm_usr_002905,0
bm_usr_002906,8
bm_usr_002907,1
bm_usr_002908,4
bm_usr_002909,10
bm_usr_002910,4
bm_usr_002911,3
bm_usr_002912,3
bm_usr_002913,2
bm_usr_002914,2
bm_usr_002915,3
bm_usr_002916,2
bm_usr_002917,4
bm_usr_002918,2
bm_usr_002919,2
bm_usr_002920,4
bm_usr_002921,4
bm_usr_002922,4
bm_usr_002923,10
bm_usr_002924,0
bm_usr_002925,10
bm_usr_002926,1
bm_usr_002927,5
bm_usr_002928,9
bm_usr_002929,11
bm_usr_002930,3
bm_usr_002931,4
bm_usr_002932,4
bm_usr_002933,12
bm_usr_002934,2
bm_usr_002935,1
bm_usr_002936,4
bm_usr_002937,4
bm_usr_002938,9
bm_usr_002939,5
bm_usr_002940,1
bm_usr_002941,2
bm_usr_002942,3
bm_usr_002943,6
bm_usr_002944,3
bm_usr_002945,5
bm_usr_002946,5
bm_usr_002947,5
bm_usr_002948,10
bm_usr_002949,7
bm_usr_002950,2
bm_usr_002951,3
bm_usr_002952,2
bm_usr_002953,1
bm_usr_002954,1
bm_usr_002955,4
bm_usr_002956,5
bm_usr_002957,3
bm_usr_002958,8
bm_usr_002959,2
bm_usr_002960,2
bm_usr_002961,6
bm_usr_002962,6
bm_usr_002963,4
bm_usr_002964,3
bm_usr_002965,2
bm_usr_002966,2
bm_usr_002967,3
bm_usr_002968,6
bm_usr_002969,2
bm_usr_002970,3
bm_usr_002971,3
bm_usr_002972,5
bm_usr_002973,3
bm_usr_002974,5
bm_usr_002975,5
bm_usr_002976,7
bm_usr_002977,5
bm_usr_002978,1
bm_usr_002979,6
bm_usr_002980,3
bm_usr_002981,4
bm_usr_002982,7
bm_usr_002983,4
bm_usr_002984,12
bm_usr_002985,0
bm_usr_002986,4
bm_usr_002987,6
bm_usr_002988,12
bm_usr_002989,4
bm_usr_002990,4
bm_usr_002991,1
bm_usr_002992,6
bm_usr_002993,3
bm_usr_002994,0
bm_usr_002995,2
bm_usr_002996,5
bm_usr_002997,2
bm_usr_002998,2
bm_usr_002999,5
bm_usr_003000,0
bm_usr_003001,10
bm_usr_003002,5
bm_usr_003003,3
bm_usr_003004,6
bm_usr_003005,3
bm_usr_003006,3
bm_usr_003007,6
bm_usr_003008,4
bm_usr_003009,4
bm_usr_003010,4
bm_usr_003011,4
bm_usr_003012,8
bm_usr_003013,2
bm_usr_003014,4
bm_usr_003015,8
bm_usr_003016,6
bm_usr_003017,5
bm_usr_003018,3
bm_usr_003019,4
bm_usr_003020,6
bm_usr_003021,8
bm_usr_003022,1
bm_usr_003023,15
bm_usr_003024,8
bm_usr_003025,3
bm_usr_003026,2
bm_usr_003027,9
bm_usr_003028,3
bm_usr_003029,7
bm_usr_003030,3
bm_usr_003031,0
bm_usr_003032,3
bm_usr_003033,1
bm_usr_003034,1
bm_usr_003035,1
bm_usr_003036,3
bm_usr_003037,3
bm_usr_003038,3
bm_usr_003039,3
bm_usr_003040,3
bm_usr_003041,2
bm_usr_003042,6
bm_usr_003043,4
bm_usr_003044,5
bm_usr_003045,4
bm_usr_003046,1
bm_usr_003047,8
bm_usr_003048,5
bm_usr_003049,5
bm_usr_003050,6
bm_usr_003051,4
bm_usr_003052,7
bm_usr_003053,5
bm_usr_003054,6
bm_usr_003055,2
bm_usr_003056,3
bm_usr_003057,4
bm_usr_003058,4
bm_usr_003059,6
bm_usr_003060,2
bm_usr_003061,2
bm_usr_003062,7
bm_usr_003063,4
bm_usr_003064,7
bm_usr_003065,1
bm_usr_003066,6
bm_usr_003067,1
bm_usr_003068,4
bm_usr_003069,2
bm_usr_003070,2
bm_usr_003071,7
bm_usr_003072,2
bm_usr_003073,2
bm_usr_003074,4
bm_usr_003075,2
bm_usr_003076,3
bm_usr_003077,8
bm_usr_003078,3
bm_usr_003079,4
bm_usr_003080,6
bm_usr_003081,0
bm_usr_003082,4
bm_usr_003083,9
bm_usr_003084,4
bm_usr_003085,5
bm_usr_003086,4
bm_usr_003087,3
bm_usr_003088,5
bm_usr_003089,0
bm_usr_003090,4
bm_usr_003091,5
bm_usr_003092,6
bm_usr_003093,1
bm_usr_003094,1
bm_usr_003095,2
bm_usr_003096,2
bm_usr_003097,3
bm_usr_003098,2
bm_usr_003099,3
bm_usr_003100,1
bm_usr_003101,4
bm_usr_003102,3
bm_usr_003103,5
bm_usr_003104,3
bm_usr_003105,8
bm_usr_003106,1
bm_usr_003107,1
bm_usr_003108,2
bm_usr_003109,4
bm_usr_003110,5
bm_usr_003111,0
bm_usr_003112,8
bm_usr_003113,2
bm_usr_003114,2
bm_usr_003115,7
bm_usr_003116,0
bm_usr_003117,4
bm_usr_003118,5
bm_usr_003119,11
bm_usr_003120,10
bm_usr_003121,7
bm_usr_003122,3
bm_usr_003123,2
bm_usr_003124,6
bm_usr_003125,6
bm_usr_003126,3
bm_usr_003127,6
bm_usr_003128,2
bm_usr_003129,5
bm_usr_003130,3
bm_usr_003131,4
bm_usr_003132,14
bm_usr_003133,4
bm_usr_003134,8
bm_usr_003135,0
bm_usr_003136,4
bm_usr_003137,10
bm_usr_003138,3
bm_usr_003139,7
bm_usr_003140,4
bm_usr_003141,6
bm_usr_003142,4
bm_usr_003143,6
bm_usr_003144,3
bm_usr_003145,2
bm_usr_003146,6
bm_usr_003147,6
bm_usr_003148,6
bm_usr_003149,4
bm_usr_003150,6
bm_usr_003151,3
bm_usr_003152,5
bm_usr_003153,2
bm_usr_003154,4
bm_usr_003155,6
bm_usr_003156,3
bm_usr_003157,5
bm_usr_003158,4
bm_usr_003159,3
bm_usr_003160,7
bm_usr_003161,2
bm_usr_003162,1
bm_usr_003163,2
bm_usr_003164,4
bm_usr_003165,4
bm_usr_003166,8
bm_usr_003167,3
bm_usr_003168,6
bm_usr_003169,4
bm_usr_003170,2
bm_usr_003171,6
bm_usr_003172,2
bm_usr_003173,1
bm_usr_003174,4
bm_usr_003175,5
bm_usr_003176,6
bm_usr_003177,8
bm_usr_003178,3
bm_usr_003179,9
bm_usr_003180,4
bm_usr_003181,5
bm_usr_003182,3
bm_usr_003183,6
bm_usr_003184,0
bm_usr_003185,10
bm_usr_003186,6
bm_usr_003187,2
bm_usr_003188,5
bm_usr_003189,5
bm_usr_003190,3
bm_usr_003191,4
bm_usr_003192,5
bm_usr_003193,9
bm_usr_003194,1
bm_usr_003195,11
bm_usr_003196,11
bm_usr_003197,6
bm_usr_003198,4
bm_usr_003199,3
bm_usr_003200,5
bm_usr_003201,3
bm_usr_003202,0
bm_usr_003203,10
bm_usr_003204,4
bm_usr_003205,5
bm_usr_003206,3
bm_usr_003207,3
bm_usr_003208,6
bm_usr_003209,4
bm_usr_003210,9
bm_usr_003211,3
bm_usr_003212,4
bm_usr_003213,1
bm_usr_003214,6
bm_usr_003215,1
bm_usr_003216,3
bm_usr_003217,9
bm_usr_003218,3
bm_usr_003219,4
bm_usr_003220,5
bm_usr_003221,2
bm_usr_003222,2
bm_usr_003223,4
bm_usr_003224,11
bm_usr_003225,3
bm_usr_003226,2
bm_usr_003227,2
bm_usr_003228,6
bm_usr_003229,4
bm_usr_003230,1
bm_usr_003231,3
bm_usr_003232,4
bm_usr_003233,4
bm_usr_003234,4
bm_usr_003235,5
bm_usr_003236,6
bm_usr_003237,3
bm_usr_003238,2
bm_usr_003239,3
bm_usr_003240,1
bm_usr_003241,2
bm_usr_003242,6
bm_usr_003243,2
bm_usr_003244,5
bm_usr_003245,4
bm_usr_003246,5
bm_usr_003247,9
bm_usr_003248,1
bm_usr_003249,5
bm_usr_003250,8
bm_usr_003251,10
bm_usr_003252,6
bm_usr_003253,6
bm_usr_003254,5
bm_usr_003255,6
bm_usr_003256,2
bm_usr_003257,3
bm_usr_003258,7
bm_usr_003259,5
bm_usr_003260,4
bm_usr_003261,4
bm_usr_003262,5
bm_usr_003263,7
bm_usr_003264,5
bm_usr_003265,7
bm_usr_003266,4
bm_usr_003267,6
bm_usr_003268,5
bm_usr_003269,4
bm_usr_003270,2
bm_usr_003271,10
bm_usr_003272,1
bm_usr_003273,3
bm_usr_003274,9
bm_usr_003275,0
bm_usr_003276,12
bm_usr_003277,2
bm_usr_003278,3
bm_usr_003279,5
bm_usr_003280,1
bm_usr_003281,3
bm_usr_003282,1
bm_usr_003283,3
bm_usr_003284,2
bm_usr_003285,2
bm_usr_003286,5
bm_usr_003287,3
bm_usr_003288,8
bm_usr_003289,3
bm_usr_003290,5
bm_usr_003291,3
bm_usr_003292,3
bm_usr_003293,0
bm_usr_003294,6
bm_usr_003295,5
bm_usr_003296,2
bm_usr_003297,5
bm_usr_003298,4
bm_usr_003299,1
bm_usr_003300,7
bm_usr_003301,3
bm_usr_003302,5
bm_usr_003303,5
bm_usr_003304,3
bm_usr_003305,8
bm_usr_003306,2
bm_usr_003307,3
bm_usr_003308,3
bm_usr_003309,3
bm_usr_003310,6
bm_usr_003311,11
bm_usr_003312,4
bm_usr_003313,3
bm_usr_003314,7
bm_usr_003315,0
bm_usr_003316,3
bm_usr_003317,5
bm_usr_003318,2
bm_usr_003319,3
bm_usr_003320,5
bm_usr_003321,2
bm_usr_003322,6
bm_usr_003323,7
bm_usr_003324,4
bm_usr_003325,7
bm_usr_003326,4
bm_usr_003327,4
bm_usr_003328,8
bm_usr_003329,3
bm_usr_003330,2
bm_usr_003331,1
bm_usr_003332,3
bm_usr_003333,6
bm_usr_003334,4
bm_usr_003335,1
bm_usr_003336,11
bm_usr_003337,7
bm_usr_003338,1
bm_usr_003339,6
bm_usr_003340,2
bm_usr_003341,5
bm_usr_003342,3
bm_usr_003343,4
bm_usr_003344,3
bm_usr_003345,2
bm_usr_003346,2
bm_usr_003347,2
bm_usr_003348,5
bm_usr_003349,2
bm_usr_003350,2
bm_usr_003351,5
bm_usr_003352,2
bm_usr_003353,3
bm_usr_003354,4
bm_usr_003355,3
bm_usr_003356,3
bm_usr_003357,7
bm_usr_003358,4
bm_usr_003359,8
bm_usr_003360,3
bm_usr_003361,5
bm_usr_003362,0
bm_usr_003363,1
bm_usr_003364,7
bm_usr_003365,4
bm_usr_003366,10
bm_usr_003367,8
bm_usr_003368,9
bm_usr_003369,2
bm_usr_003370,8
bm_usr_003371,5
bm_usr_003372,3
bm_usr_003373,7
bm_usr_003374,2
bm_usr_003375,4
bm_usr_003376,3
bm_usr_003377,4
bm_usr_003378,7
bm_usr_003379,2
bm_usr_003380,3
bm_usr_003381,4
bm_usr_003382,2
bm_usr_003383,3
bm_usr_003384,4
bm_usr_003385,6
bm_usr_003386,7
bm_usr_003387,12
bm_usr_003388,4
bm_usr_003389,6
bm_usr_003390,1
bm_usr_003391,3
bm_usr_003392,2
bm_usr_003393,3
bm_usr_003394,4
bm_usr_003395,6
bm_usr_003396,1
bm_usr_003397,4
bm_usr_003398,2
bm_usr_003399,3
bm_usr_003400,8
bm_usr_003401,2
bm_usr_003402,2
bm_usr_003403,7
bm_usr_003404,3
bm_usr_003405,10
bm_usr_003406,1
bm_usr_003407,5
bm_usr_003408,6
bm_usr_003409,4
bm_usr_003410,1
bm_usr_003411,3
bm_usr_003412,1
bm_usr_003413,5
bm_usr_003414,4
bm_usr_003415,5
bm_usr_003416,5
bm_usr_003417,3
bm_usr_003418,2
bm_usr_003419,4
bm_usr_003420,0
bm_usr_003421,1
bm_usr_003422,1
bm_usr_003423,1
bm_usr_003424,3
bm_usr_003425,4
bm_usr_003426,2
bm_usr_003427,4
bm_usr_003428,9
bm_usr_003429,4
bm_usr_003430,3
bm_usr_003431,6
bm_usr_003432,3
bm_usr_003433,3
bm_usr_003434,1
bm_usr_003435,5
bm_usr_003436,2
bm_usr_003437,1
bm_usr_003438,3
bm_usr_003439,5
bm_usr_003440,2
bm_usr_003441,6
bm_usr_003442,5
bm_usr_003443,1
bm_usr_003444,2
bm_usr_003445,4
bm_usr_003446,5
bm_usr_003447,6
bm_usr_003448,1
bm_usr_003449,14
bm_usr_003450,4
bm_usr_003451,2
bm_usr_003452,2
bm_usr_003453,3
bm_usr_003454,2
bm_usr_003455,2
bm_usr_003456,3
bm_usr_003457,8
bm_usr_003458,4
bm_usr_003459,8
bm_usr_003460,2
bm_usr_003461,0
bm_usr_003462,0
bm_usr_003463,5
bm_usr_003464,8
bm_usr_003465,8
bm_usr_003466,3
bm_usr_003467,4
bm_usr_003468,3
bm_usr_003469,5
bm_usr_003470,2
bm_usr_003471,3
bm_usr_003472,9
bm_usr_003473,1
bm_usr_003474,8
bm_usr_003475,2
bm_usr_003476,4
bm_usr_003477,7
bm_usr_003478,5
bm_usr_003479,2
bm_usr_003480,2
bm_usr_003481,3
bm_usr_003482,1
bm_usr_003483,7
bm_usr_003484,3
bm_usr_003485,4
bm_usr_003486,6
bm_usr_003487,3
bm_usr_003488,4
bm_usr_003489,3
bm_usr_003490,5
bm_usr_003491,2
bm_usr_003492,4
bm_usr_003493,1
bm_usr_003494,3
bm_usr_003495,6
bm_usr_003496,9
bm_usr_003497,3
bm_usr_003498,4
bm_usr_003499,5
bm_usr_003500,1
bm_usr_003501,1
bm_usr_003502,7
bm_usr_003503,2
bm_usr_003504,9
bm_usr_003505,1
bm_usr_003506,3
bm_usr_003507,4
bm_usr_003508,4
bm_usr_003509,1
bm_usr_003510,2
bm_usr_003511,7
bm_usr_003512,2
bm_usr_003513,5
bm_usr_003514,6
bm_usr_003515,3
bm_usr_003516,2
bm_usr_003517,2
bm_usr_003518,2
bm_usr_003519,2
bm_usr_003520,13
bm_usr_003521,7
bm_usr_003522,9
bm_usr_003523,3
bm_usr_003524,5
bm_usr_003525,4
bm_usr_003526,8
bm_usr_003527,9
bm_usr_003528,5
bm_usr_003529,5
bm_usr_003530,6
bm_usr_003531,2
bm_usr_003532,0
bm_usr_003533,8
bm_usr_003534,5
bm_usr_003535,3
bm_usr_003536,6
bm_usr_003537,0
bm_usr_003538,6
bm_usr_003539,2
bm_usr_003540,4
bm_usr_003541,8
bm_usr_003542,5
bm_usr_003543,5
bm_usr_003544,4
bm_usr_003545,8
bm_usr_003546,5
bm_usr_003547,3
bm_usr_003548,6
bm_usr_003549,1
bm_usr_003550,3
bm_usr_003551,2
bm_usr_003552,4
bm_usr_003553,6
bm_usr_003554,10
bm_usr_003555,3
bm_usr_003556,4
bm_usr_003557,5
bm_usr_003558,1
bm_usr_003559,10
bm_usr_003560,4
bm_usr_003561,1
bm_usr_003562,3
bm_usr_003563,1
bm_usr_003564,8
bm_usr_003565,1
bm_usr_003566,1
bm_usr_003567,8
bm_usr_003568,12
bm_usr_003569,3
bm_usr_003570,2
bm_usr_003571,1
bm_usr_003572,5
bm_usr_003573,2
bm_usr_003574,8
bm_usr_003575,4
bm_usr_003576,3
bm_usr_003577,3
bm_usr_003578,1
bm_usr_003579,6
bm_usr_003580,3
bm_usr_003581,2
bm_usr_003582,7
bm_usr_003583,2
bm_usr_003584,4
bm_usr_003585,2
bm_usr_003586,3
bm_usr_003587,3
bm_usr_003588,1
bm_usr_003589,2
bm_usr_003590,4
bm_usr_003591,5
bm_usr_003592,4
bm_usr_003593,5
bm_usr_003594,4
bm_usr_003595,11
bm_usr_003596,4
bm_usr_003597,3
bm_usr_003598,5
bm_usr_003599,4
bm_usr_003600,5
bm_usr_003601,3
bm_usr_003602,2
bm_usr_003603,2
bm_usr_003604,3
bm_usr_003605,5
bm_usr_003606,8
bm_usr_003607,4
bm_usr_003608,13
bm_usr_003609,9
bm_usr_003610,3
bm_usr_003611,4
bm_usr_003612,2
bm_usr_003613,7
bm_usr_003614,5
bm_usr_003615,2
bm_usr_003616,12
bm_usr_003617,3
bm_usr_003618,4
bm_usr_003619,5
bm_usr_003620,7
bm_usr_003621,12
bm_usr_003622,9
bm_usr_003623,4
bm_usr_003624,2
bm_usr_003625,6
bm_usr_003626,0
bm_usr_003627,2
bm_usr_003628,10
bm_usr_003629,2
bm_usr_003630,3
bm_usr_003631,1
bm_usr_003632,4
bm_usr_003633,1
bm_usr_003634,3
bm_usr_003635,3
bm_usr_003636,6
bm_usr_003637,3
bm_usr_003638,3
bm_usr_003639,6
bm_usr_003640,4
bm_usr_003641,9
bm_usr_003642,4
bm_usr_003643,4
bm_usr_003644,3
bm_usr_003645,4
bm_usr_003646,15
bm_usr_003647,11
bm_usr_003648,6
bm_usr_003649,4
bm_usr_003650,2
bm_usr_003651,4
bm_usr_003652,6
bm_usr_003653,4
bm_usr_003654,3
bm_usr_003655,2
bm_usr_003656,4
bm_usr_003657,12
bm_usr_003658,11
bm_usr_003659,6
bm_usr_003660,4
bm_usr_003661,5
bm_usr_003662,2
bm_usr_003663,2
bm_usr_003664,2
bm_usr_003665,4
bm_usr_003666,2
bm_usr_003667,3
bm_usr_003668,6
bm_usr_003669,2
bm_usr_003670,3
bm_usr_003671,2
bm_usr_003672,4
bm_usr_003673,3
bm_usr_003674,3
bm_usr_003675,2
bm_usr_003676,2
bm_usr_003677,8
bm_usr_003678,2
bm_usr_003679,3
bm_usr_003680,3
bm_usr_003681,1
bm_usr_003682,4
bm_usr_003683,3
bm_usr_003684,1
bm_usr_003685,5
bm_usr_003686,6
bm_usr_003687,5
bm_usr_003688,4
bm_usr_003689,8
bm_usr_003690,1
bm_usr_003691,3
bm_usr_003692,9
bm_usr_003693,4
bm_usr_003694,6
bm_usr_003695,4
bm_usr_003696,4
bm_usr_003697,9
bm_usr_003698,2
bm_usr_003699,2
bm_usr_003700,5
bm_usr_003701,2
bm_usr_003702,6
bm_usr_003703,4
bm_usr_003704,2
bm_usr_003705,0
bm_usr_003706,2
bm_usr_003707,1
bm_usr_003708,1
bm_usr_003709,3
bm_usr_003710,7
bm_usr_003711,8
bm_usr_003712,5
bm_usr_003713,1
bm_usr_003714,5
bm_usr_003715,6
bm_usr_003716,3
bm_usr_003717,4
bm_usr_003718,6
bm_usr_003719,5
bm_usr_003720,3
bm_usr_003721,2
bm_usr_003722,4
bm_usr_003723,6
bm_usr_003724,5
bm_usr_003725,3
bm_usr_003726,2
bm_usr_003727,5
bm_usr_003728,5
bm_usr_003729,3
bm_usr_003730,5
bm_usr_003731,0
bm_usr_003732,2
bm_usr_003733,5
bm_usr_003734,2
bm_usr_003735,3
bm_usr_003736,1
bm_usr_003737,4
bm_usr_003738,2
bm_usr_003739,3
bm_usr_003740,5
bm_usr_003741,4
bm_usr_003742,3
bm_usr_003743,3
bm_usr_003744,0
bm_usr_003745,1
bm_usr_003746,2
bm_usr_003747,0
bm_usr_003748,3
bm_usr_003749,3
bm_usr_003750,3
bm_usr_003751,15
bm_usr_003752,2
bm_usr_003753,2
bm_usr_003754,5
bm_usr_003755,3
bm_usr_003756,6
bm_usr_003757,6
bm_usr_003758,3
bm_usr_003759,4
bm_usr_003760,3
bm_usr_003761,3
bm_usr_003762,6
bm_usr_003763,6
bm_usr_003764,5
bm_usr_003765,6
bm_usr_003766,1
bm_usr_003767,2
bm_usr_003768,5
bm_usr_003769,5
bm_usr_003770,5
bm_usr_003771,9
bm_usr_003772,4
bm_usr_003773,3
bm_usr_003774,2
bm_usr_003775,3
bm_usr_003776,6
bm_usr_003777,5
bm_usr_003778,10
bm_usr_003779,4
bm_usr_003780,2
bm_usr_003781,4
bm_usr_003782,3
bm_usr_003783,4
bm_usr_003784,2
bm_usr_003785,2
bm_usr_003786,3
bm_usr_003787,11
bm_usr_003788,3
bm_usr_003789,3
bm_usr_003790,3
bm_usr_003791,3
bm_usr_003792,7
bm_usr_003793,3
bm_usr_003794,5
bm_usr_003795,2
bm_usr_003796,0
bm_usr_003797,4
bm_usr_003798,4
bm_usr_003799,10
bm_usr_003800,2
bm_usr_003801,3
bm_usr_003802,5
bm_usr_003803,9
bm_usr_003804,2
bm_usr_003805,0
bm_usr_003806,10
bm_usr_003807,5
bm_usr_003808,2
bm_usr_003809,2
bm_usr_003810,1
bm_usr_003811,4
bm_usr_003812,4
