boom_ticket_id,boom_user_id,event_id,type,source,created_at,used,date_used
bm_tkt_0012127,bm_usr_003189,bm_evt_0010,standard,box_office,2026-03-02 12:00:00,true,2026-03-14 11:43:00
bm_tkt_0012128,bm_usr_003189,bm_evt_0031,standard,app,2026-04-20 12:00:00,true,2026-04-22 11:30:00
bm_tkt_0012129,bm_usr_003190,bm_evt_0037,free,app,2026-02-22 12:00:00,true,2026-02-28 11:33:00
bm_tkt_0012130,bm_usr_003190,bm_evt_0011,standard,box_office,2026-02-17 12:00:00,false,
bm_tkt_0012131,bm_usr_003191,bm_evt_0035,standard,app,2026-04-07 12:00:00,true,2026-04-28 11:23:00
bm_tkt_0012132,bm_usr_003192,bm_evt_0042,standard,app,2026-01-27 12:00:00,true,2026-02-19 11:18:00
bm_tkt_0012133,bm_usr_003192,bm_evt_0003,standard,app,2026-04-23 12:00:00,false,
bm_tkt_0012134,bm_usr_003193,bm_evt_0031,membership,box_office,2026-04-15 12:00:00,true,2026-04-19 11:26:00
bm_tkt_0012135,bm_usr_003193,bm_evt_0048,standard,web,2025-12-31 12:00:00,true,2026-01-10 11:15:00
bm_tkt_0012136,bm_usr_003193,bm_evt_0055,membership,web,2026-03-24 12:00:00,true,2026-04-21 11:17:00
bm_tkt_0012137,bm_usr_003193,bm_evt_0030,membership,app,2026-05-25 12:00:00,false,
bm_tkt_0012138,bm_usr_003193,bm_evt_0005,membership,referral,2026-06-09 12:00:00,true,2026-06-11 11:40:00
bm_tkt_0012139,bm_usr_003193,bm_evt_0044,standard,box_office,2026-07-24 12:00:00,true,2026-08-05 11:23:00
bm_tkt_0012140,bm_usr_003193,bm_evt_0015,standard,web,2025-12-30 12:00:00,true,2026-01-19 11:39:00
bm_tkt_0012141,bm_usr_003193,bm_evt_0030,standard,referral,2026-07-08 12:00:00,true,2026-07-10 11:28:00
bm_tkt_0012142,bm_usr_003193,bm_evt_0051,standard,box_office,2025-11-28 12:00:00,true,2025-12-28 11:20:00
bm_tkt_0012143,bm_usr_003193,bm_evt_0020,membership,app,2026-04-10 12:00:00,true,2026-04-24 12:15:00
bm_tkt_0012144,bm_usr_003194,bm_evt_0017,free,app,2026-06-09 12:00:00,true,2026-06-24 12:06:00
bm_tkt_0012145,bm_usr_003195,bm_evt_0018,standard,app,2026-05-04 12:00:00,true,2026-05-18 11:36:00
bm_tkt_0012146,bm_usr_003195,bm_evt_0021,free,web,2026-02-15 12:00:00,true,2026-03-11 12:16:00
bm_tkt_0012147,bm_usr_003195,bm_evt_0044,membership,referral,2026-01-30 12:00:00,true,2026-02-27 12:15:00
bm_tkt_0012148,bm_usr_003195,bm_evt_0018,standard,box_office,2026-01-17 12:00:00,true,2026-01-24 12:16:00
bm_tkt_0012149,bm_usr_003195,bm_evt_0048,membership,app,2026-01-02 12:00:00,true,2026-01-12 11:30:00
bm_tkt_0012150,bm_usr_003195,bm_evt_0013,standard,box_office,2026-05-10 12:00:00,true,2026-05-16 12:00:00
bm_tkt_0012151,bm_usr_003195,bm_evt_0059,standard,box_office,2026-05-30 12:00:00,true,2026-06-15 11:50:00
bm_tkt_0012152,bm_usr_003195,bm_evt_0014,membership,referral,2026-07-02 12:00:00,true,2026-07-23 11:38:00
bm_tkt_0012153,bm_usr_003195,bm_evt_0043,membership,box_office,2026-03-19 12:00:00,true,2026-03-27 12:18:00
bm_tkt_0012154,bm_usr_003195,bm_evt_0031,standard,app,2026-05-11 12:00:00,true,2026-06-06 11:39:00
bm_tkt_0012155,bm_usr_003196,bm_evt_0059,membership,box_office,2026-04-17 12:00:00,true,2026-05-06 11:45:00
bm_tkt_0012156,bm_usr_003196,bm_evt_0016,membership,app,2026-02-27 12:00:00,true,2026-03-07 12:01:00
bm_tkt_0012157,bm_usr_003196,bm_evt_0043,standard,app,2026-05-21 12:00:00,true,2026-05-28 11:41:00
bm_tkt_0012158,bm_usr_003196,bm_evt_0007,standard,web,2026-06-09 12:00:00,true,2026-06-22 12:14:00
bm_tkt_0012159,bm_usr_003196,bm_evt_0057,membership,app,2026-06-01 12:00:00,true,2026-06-14 11:52:00
bm_tkt_0012160,bm_usr_003196,bm_evt_0057,standard,app,2026-06-11 12:00:00,true,2026-06-24 12:13:00
bm_tkt_0012161,bm_usr_003196,bm_evt_0002,membership,app,2026-07-26 12:00:00,true,2026-08-18 11:56:00
bm_tkt_0012162,bm_usr_003197,bm_evt_0018,membership,web,2026-07-22 12:00:00,true,2026-08-08 11:51:00
bm_tkt_0012163,bm_usr_003197,bm_evt_0043,membership,app,2026-04-25 12:00:00,true,2026-05-10 12:18:00
bm_tkt_0012164,bm_usr_003197,bm_evt_0033,free,box_office,2026-06-29 12:00:00,true,2026-07-25 12:14:00
bm_tkt_0012165,bm_usr_003197,bm_evt_0015,standard,app,2026-04-01 12:00:00,true,2026-04-28 11:19:00
bm_tkt_0012166,bm_usr_003197,bm_evt_0043,membership,referral,2026-01-13 12:00:00,true,2026-02-10 11:39:00
bm_tkt_0012167,bm_usr_003197,bm_evt_0043,free,web,2026-06-12 12:00:00,false,
bm_tkt_0012168,bm_usr_003198,bm_evt_0024,free,box_office,2026-02-17 12:00:00,false,
bm_tkt_0012169,bm_usr_003198,bm_evt_0049,free,referral,2026-07-01 12:00:00,false,
bm_tkt_0012170,bm_usr_003199,bm_evt_0045,standard,app,2025-12-20 12:00:00,true,2026-01-02 11:30:00
bm_tkt_0012171,bm_usr_003200,bm_evt_0008,standard,app,2026-05-05 12:00:00,true,2026-06-04 11:28:00
bm_tkt_0012172,bm_usr_003200,bm_evt_0041,standard,app,2025-12-26 12:00:00,true,2026-01-15 12:11:00
bm_tkt_0012173,bm_usr_003201,bm_evt_0052,standard,web,2026-06-08 12:00:00,true,2026-06-30 11:48:00
bm_tkt_0012174,bm_usr_003201,bm_evt_0016,free,app,2025-10-26 12:00:00,false,
bm_tkt_0012175,bm_usr_003201,bm_evt_0027,standard,referral,2026-02-09 12:00:00,true,2026-02-26 11:51:00
bm_tkt_0012176,bm_usr_003202,bm_evt_0050,free,box_office,2026-01-18 12:00:00,false,
bm_tkt_0012177,bm_usr_003203,bm_evt_0027,membership,referral,2026-06-18 12:00:00,true,2026-07-02 11:51:00
bm_tkt_0012178,bm_usr_003203,bm_evt_0019,membership,web,2026-05-07 12:00:00,true,2026-05-14 11:49:00
bm_tkt_0012179,bm_usr_003203,bm_evt_0013,membership,app,2026-03-26 12:00:00,true,2026-04-03 11:28:00
bm_tkt_0012180,bm_usr_003203,bm_evt_0015,membership,app,2026-06-29 12:00:00,true,2026-07-10 11:55:00
bm_tkt_0012181,bm_usr_003203,bm_evt_0057,standard,box_office,2026-01-04 12:00:00,true,2026-01-31 11:15:00
bm_tkt_0012182,bm_usr_003203,bm_evt_0030,membership,app,2026-05-14 12:00:00,true,2026-06-10 11:33:00
bm_tkt_0012183,bm_usr_003203,bm_evt_0039,standard,app,2026-03-05 12:00:00,true,2026-03-25 11:35:00
bm_tkt_0012184,bm_usr_003203,bm_evt_0047,membership,referral,2026-03-01 12:00:00,true,2026-03-13 11:53:00
bm_tkt_0012185,bm_usr_003204,bm_evt_0028,free,box_office,2026-05-10 12:00:00,true,2026-05-11 11:53:00
bm_tkt_0012186,bm_usr_003204,bm_evt_0058,standard,app,2026-06-16 12:00:00,true,2026-07-05 11:57:00
bm_tkt_0012187,bm_usr_003205,bm_evt_0031,free,app,2025-12-30 12:00:00,true,2026-01-23 12:06:00
bm_tkt_0012188,bm_usr_003205,bm_evt_0052,membership,app,2025-08-12 12:00:00,true,2025-08-20 11:35:00
bm_tkt_0012189,bm_usr_003205,bm_evt_0012,standard,referral,2026-03-19 12:00:00,true,2026-04-13 12:16:00
bm_tkt_0012190,bm_usr_003205,bm_evt_0032,free,box_office,2025-08-05 12:00:00,true,2025-08-25 11:18:00
bm_tkt_0012191,bm_usr_003205,bm_evt_0005,free,referral,2026-05-11 12:00:00,true,2026-06-05 12:16:00
bm_tkt_0012192,bm_usr_003205,bm_evt_0031,membership,web,2025-12-10 12:00:00,true,2026-01-07 11:49:00
bm_tkt_0012193,bm_usr_003205,bm_evt_0044,standard,web,2025-10-17 12:00:00,true,2025-11-13 11:55:00
bm_tkt_0012194,bm_usr_003205,bm_evt_0059,membership,referral,2026-04-23 12:00:00,true,2026-05-09 11:38:00
bm_tkt_0012195,bm_usr_003206,bm_evt_0012,free,app,2026-02-03 12:00:00,true,2026-02-21 11:19:00
bm_tkt_0012196,bm_usr_003206,bm_evt_0058,free,app,2026-02-08 12:00:00,false,
bm_tkt_0012197,bm_usr_003206,bm_evt_0028,standard,referral,2026-03-31 12:00:00,false,
bm_tkt_0012198,bm_usr_003207,bm_evt_0057,standard,box_office,2026-01-21 12:00:00,true,2026-01-26 11:45:00
bm_tkt_0012199,bm_usr_003207,bm_evt_0009,standard,app,2026-01-10 12:00:00,true,2026-02-06 11:24:00
bm_tkt_0012200,bm_usr_003207,bm_evt_0003,free,referral,2025-09-09 12:00:00,false,
bm_tkt_0012201,bm_usr_003208,bm_evt_0019,standard,box_office,2026-02-11 12:00:00,true,2026-02-21 11:50:00
bm_tkt_0012202,bm_usr_003208,bm_evt_0016,free,app,2026-05-07 12:00:00,false,
bm_tkt_0012203,bm_usr_003209,bm_evt_0052,free,referral,2026-06-01 12:00:00,true,2026-06-05 12:17:00
bm_tkt_0012204,bm_usr_003209,bm_evt_0047,free,app,2026-06-04 12:00:00,true,2026-06-18 11:38:00
bm_tkt_0012205,bm_usr_003210,bm_evt_0048,membership,web,2026-01-06 12:00:00,true,2026-02-05 12:03:00
bm_tkt_0012206,bm_usr_003210,bm_evt_0058,free,app,2026-07-25 12:00:00,true,2026-08-12 12:20:00
bm_tkt_0012207,bm_usr_003210,bm_evt_0018,membership,app,2026-02-04 12:00:00,true,2026-02-07 12:14:00
bm_tkt_0012208,bm_usr_003210,bm_evt_0024,membership,app,2025-11-03 12:00:00,true,2025-11-18 11:22:00
bm_tkt_0012209,bm_usr_003210,bm_evt_0034,standard,app,2025-12-24 12:00:00,false,
bm_tkt_0012210,bm_usr_003210,bm_evt_0059,standard,app,2026-07-03 12:00:00,true,2026-07-23 11:46:00
bm_tkt_0012211,bm_usr_003210,bm_evt_0003,standard,referral,2025-11-21 12:00:00,true,2025-12-04 12:17:00
bm_tkt_0012212,bm_usr_003210,bm_evt_0020,free,box_office,2025-10-03 12:00:00,true,2025-10-26 11:48:00
bm_tkt_0012213,bm_usr_003210,bm_evt_0031,membership,app,2025-10-20 12:00:00,true,2025-10-22 12:03:00
bm_tkt_0012214,bm_usr_003210,bm_evt_0051,membership,referral,2025-12-25 12:00:00,true,2026-01-10 12:00:00
bm_tkt_0012215,bm_usr_003211,bm_evt_0018,standard,referral,2025-10-22 12:00:00,true,2025-10-31 11:31:00
bm_tkt_0012216,bm_usr_003211,bm_evt_0060,standard,app,2025-11-20 12:00:00,false,
bm_tkt_0012217,bm_usr_003211,bm_evt_0009,standard,app,2026-02-14 12:00:00,true,2026-03-11 11:56:00
bm_tkt_0012218,bm_usr_003212,bm_evt_0051,standard,referral,2026-01-04 12:00:00,true,2026-01-30 11:24:00
bm_tkt_0012219,bm_usr_003212,bm_evt_0058,standard,app,2026-07-11 12:00:00,false,
bm_tkt_0012220,bm_usr_003212,bm_evt_0019,standard,referral,2026-04-03 12:00:00,true,2026-04-16 12:10:00
bm_tkt_0012221,bm_usr_003213,bm_evt_0038,free,web,2026-05-22 12:00:00,false,
bm_tkt_0012222,bm_usr_003213,bm_evt_0041,standard,web,2026-02-14 12:00:00,true,2026-02-16 11:23:00
bm_tkt_0012223,bm_usr_003214,bm_evt_0056,standard,web,2026-01-07 12:00:00,false,
bm_tkt_0012224,bm_usr_003214,bm_evt_0054,free,web,2026-05-11 12:00:00,true,2026-05-21 11:21:00
bm_tkt_0012225,bm_usr_003214,bm_evt_0034,standard,referral,2026-04-21 12:00:00,false,
bm_tkt_0012226,bm_usr_003214,bm_evt_0024,standard,app,2025-07-09 12:00:00,false,
bm_tkt_0012227,bm_usr_003215,bm_evt_0054,free,app,2026-07-20 12:00:00,false,
bm_tkt_0012228,bm_usr_003216,bm_evt_0058,standard,web,2026-05-06 12:00:00,true,2026-06-01 11:17:00
bm_tkt_0012229,bm_usr_003216,bm_evt_0034,standard,app,2026-04-08 12:00:00,true,2026-04-25 11:35:00
bm_tkt_0012230,bm_usr_003217,bm_evt_0014,standard,box_office,2026-05-28 12:00:00,true,2026-06-04 12:12:00
bm_tkt_0012231,bm_usr_003217,bm_evt_0009,membership,app,2025-12-28 12:00:00,true,2026-01-12 11:16:00
bm_tkt_0012232,bm_usr_003217,bm_evt_0006,membership,app,2026-03-24 12:00:00,true,2026-04-08 11:38:00
bm_tkt_0012233,bm_usr_003217,bm_evt_0004,membership,app,2026-06-05 12:00:00,true,2026-06-11 11:29:00
bm_tkt_0012234,bm_usr_003217,bm_evt_0046,membership,box_office,2026-05-24 12:00:00,true,2026-06-03 12:13:00
bm_tkt_0012235,bm_usr_003218,bm_evt_0039,free,referral,2026-01-22 12:00:00,true,2026-02-20 11:48:00
bm_tkt_0012236,bm_usr_003218,bm_evt_0013,free,box_office,2026-05-13 12:00:00,false,
bm_tkt_0012237,bm_usr_003219,bm_evt_0025,standard,box_office,2026-04-21 12:00:00,false,
bm_tkt_0012238,bm_usr_003219,bm_evt_0010,free,referral,2026-04-01 12:00:00,false,
bm_tkt_0012239,bm_usr_003220,bm_evt_0042,free,web,2026-05-06 12:00:00,false,
bm_tkt_0012240,bm_usr_003220,bm_evt_0038,free,referral,2026-06-17 12:00:00,false,
bm_tkt_0012241,bm_usr_003220,bm_evt_0012,standard,web,2026-06-12 12:00:00,true,2026-06-22 12:17:00
bm_tkt_0012242,bm_usr_003221,bm_evt_0051,standard,box_office,2026-07-10 12:00:00,true,2026-08-07 12:05:00
bm_tkt_0012243,bm_usr_003221,bm_evt_0050,standard,app,2026-02-05 12:00:00,true,2026-03-07 12:08:00
bm_tkt_0012244,bm_usr_003222,bm_evt_0012,free,box_office,2026-04-30 12:00:00,false,
bm_tkt_0012245,bm_usr_003222,bm_evt_0054,standard,app,2026-07-09 12:00:00,true,2026-07-12 11:23:00
bm_tkt_0012246,bm_usr_003223,bm_evt_0054,free,web,2026-05-30 12:00:00,false,
bm_tkt_0012247,bm_usr_003223,bm_evt_0016,free,app,2025-07-09 12:00:00,true,2025-07-23 12:01:00
bm_tkt_0012248,bm_usr_003224,bm_evt_0049,free,app,2025-12-22 12:00:00,true,2026-01-13 11:40:00
bm_tkt_0012249,bm_usr_003224,bm_evt_0030,membership,box_office,2026-01-07 12:00:00,true,2026-01-20 11:44:00
bm_tkt_0012250,bm_usr_003224,bm_evt_0034,membership,web,2026-03-14 12:00:00,true,2026-03-26 11:29:00
bm_tkt_0012251,bm_usr_003224,bm_evt_0054,standard,app,2026-03-23 12:00:00,true,2026-03-26 11:15:00
bm_tkt_0012252,bm_usr_003224,bm_evt_0050,membership,box_office,2026-05-13 12:00:00,true,2026-05-24 12:05:00
bm_tkt_0012253,bm_usr_003224,bm_evt_0055,membership,web,2026-04-16 12:00:00,true,2026-05-04 12:06:00
bm_tkt_0012254,bm_usr_003224,bm_evt_0007,membership,app,2026-07-07 12:00:00,true,2026-07-17 11:41:00
bm_tkt_0012255,bm_usr_003224,bm_evt_0029,membership,web,2026-02-24 12:00:00,true,2026-03-13 11:42:00
bm_tkt_0012256,bm_usr_003224,bm_evt_0027,free,app,2026-06-26 12:00:00,false,
bm_tkt_0012257,bm_usr_003224,bm_evt_0021,standard,box_office,2026-04-29 12:00:00,true,2026-05-12 11:28:00
bm_tkt_0012258,bm_usr_003224,bm_evt_0036,standard,web,2026-06-06 12:00:00,true,2026-06-17 11:44:00
bm_tkt_0012259,bm_usr_003225,bm_evt_0059,free,web,2025-11-30 12:00:00,true,2025-12-30 12:11:00
bm_tkt_0012260,bm_usr_003225,bm_evt_0055,standard,app,2026-06-24 12:00:00,true,2026-07-08 11:34:00
bm_tkt_0012261,bm_usr_003225,bm_evt_0014,standard,app,2026-01-27 12:00:00,false,
bm_tkt_0012262,bm_usr_003226,bm_evt_0007,standard,web,2026-07-21 12:00:00,false,
bm_tkt_0012263,bm_usr_003226,bm_evt_0009,free,app,2026-04-28 12:00:00,true,2026-05-28 11:43:00
bm_tkt_0012264,bm_usr_003226,bm_evt_0043,free,app,2025-12-27 12:00:00,false,
bm_tkt_0012265,bm_usr_003227,bm_evt_0051,free,app,2025-11-20 12:00:00,false,
bm_tkt_0012266,bm_usr_003227,bm_evt_0011,standard,web,2026-06-11 12:00:00,false,
bm_tkt_0012267,bm_usr_003227,bm_evt_0022,standard,app,2026-04-24 12:00:00,true,2026-05-15 12:02:00
bm_tkt_0012268,bm_usr_003228,bm_evt_0029,free,web,2026-06-27 12:00:00,false,
bm_tkt_0012269,bm_usr_003228,bm_evt_0004,standard,app,2026-05-23 12:00:00,true,2026-06-02 11:53:00
bm_tkt_0012270,bm_usr_003228,bm_evt_0026,standard,app,2025-11-14 12:00:00,true,2025-12-13 11:39:00
bm_tkt_0012271,bm_usr_003229,bm_evt_0039,free,box_office,2026-03-28 12:00:00,false,
bm_tkt_0012272,bm_usr_003229,bm_evt_0037,free,referral,2025-12-19 12:00:00,true,2025-12-22 11:24:00
bm_tkt_0012273,bm_usr_003230,bm_evt_0026,standard,box_office,2026-06-20 12:00:00,true,2026-06-29 11:17:00
bm_tkt_0012274,bm_usr_003230,bm_evt_0044,standard,web,2025-06-15 12:00:00,false,
bm_tkt_0012275,bm_usr_003230,bm_evt_0047,free,referral,2025-09-07 12:00:00,false,
bm_tkt_0012276,bm_usr_003231,bm_evt_0013,free,web,2026-02-19 12:00:00,false,
bm_tkt_0012277,bm_usr_003231,bm_evt_0038,standard,app,2025-10-12 12:00:00,true,2025-10-14 11:19:00
bm_tkt_0012278,bm_usr_003231,bm_evt_0011,standard,app,2026-02-23 12:00:00,true,2026-02-25 11:48:00
bm_tkt_0012279,bm_usr_003232,bm_evt_0058,standard,app,2026-03-23 12:00:00,false,
bm_tkt_0012280,bm_usr_003233,bm_evt_0029,standard,web,2025-09-06 12:00:00,true,2025-09-20 11:59:00
bm_tkt_0012281,bm_usr_003233,bm_evt_0046,standard,box_office,2025-09-13 12:00:00,true,2025-09-17 12:09:00
bm_tkt_0012282,bm_usr_003233,bm_evt_0010,standard,app,2026-05-29 12:00:00,true,2026-06-28 11:30:00
bm_tkt_0012283,bm_usr_003234,bm_evt_0005,free,app,2025-12-11 12:00:00,true,2026-01-04 11:19:00
bm_tkt_0012284,bm_usr_003234,bm_evt_0014,free,app,2026-05-17 12:00:00,true,2026-06-09 11:17:00
bm_tkt_0012285,bm_usr_003234,bm_evt_0023,standard,referral,2026-07-15 12:00:00,true,2026-07-20 11:36:00
bm_tkt_0012286,bm_usr_003235,bm_evt_0018,standard,app,2025-09-30 12:00:00,true,2025-10-04 12:09:00
bm_tkt_0012287,bm_usr_003235,bm_evt_0060,standard,app,2026-02-19 12:00:00,false,
bm_tkt_0012288,bm_usr_003235,bm_evt_0005,standard,web,2025-09-11 12:00:00,true,2025-09-20 11:38:00
bm_tkt_0012289,bm_usr_003235,bm_evt_0015,standard,box_office,2026-07-11 12:00:00,true,2026-07-22 11:45:00
bm_tkt_0012290,bm_usr_003236,bm_evt_0021,standard,web,2025-11-15 12:00:00,false,
bm_tkt_0012291,bm_usr_003236,bm_evt_0033,standard,app,2025-09-26 12:00:00,true,2025-10-22 11:47:00
bm_tkt_0012292,bm_usr_003236,bm_evt_0053,standard,referral,2025-08-21 12:00:00,false,
bm_tkt_0012293,bm_usr_003236,bm_evt_0002,standard,referral,2025-07-26 12:00:00,true,2025-08-17 11:24:00
bm_tkt_0012294,bm_usr_003237,bm_evt_0003,free,app,2025-10-28 12:00:00,false,
bm_tkt_0012295,bm_usr_003237,bm_evt_0059,standard,web,2026-06-05 12:00:00,false,
bm_tkt_0012296,bm_usr_003237,bm_evt_0038,standard,web,2026-07-01 12:00:00,true,2026-07-15 12:02:00
bm_tkt_0012297,bm_usr_003238,bm_evt_0003,standard,referral,2026-07-06 12:00:00,false,
bm_tkt_0012298,bm_usr_003238,bm_evt_0051,standard,web,2026-03-12 12:00:00,true,2026-04-09 11:16:00
bm_tkt_0012299,bm_usr_003239,bm_evt_0030,standard,web,2026-05-28 12:00:00,false,
bm_tkt_0012300,bm_usr_003239,bm_evt_0026,standard,referral,2026-06-16 12:00:00,true,2026-07-06 11:21:00
bm_tkt_0012301,bm_usr_003239,bm_evt_0039,standard,app,2025-08-28 12:00:00,true,2025-09-20 11:35:00
bm_tkt_0012302,bm_usr_003239,bm_evt_0053,free,box_office,2026-02-18 12:00:00,true,2026-03-04 12:01:00
bm_tkt_0012303,bm_usr_003240,bm_evt_0049,standard,app,2026-05-03 12:00:00,false,
bm_tkt_0012304,bm_usr_003240,bm_evt_0007,free,app,2026-01-04 12:00:00,false,
bm_tkt_0012305,bm_usr_003241,bm_evt_0056,standard,box_office,2026-07-22 12:00:00,true,2026-08-05 11:57:00
bm_tkt_0012306,bm_usr_003241,bm_evt_0050,standard,web,2026-03-01 12:00:00,false,
bm_tkt_0012307,bm_usr_003241,bm_evt_0038,standard,app,2026-03-18 12:00:00,true,2026-04-08 11:18:00
bm_tkt_0012308,bm_usr_003242,bm_evt_0059,standard,app,2026-02-06 12:00:00,true,2026-03-07 12:08:00
bm_tkt_0012309,bm_usr_003242,bm_evt_0018,standard,referral,2025-10-17 12:00:00,true,2025-10-23 11:21:00
bm_tkt_0012310,bm_usr_003243,bm_evt_0016,free,web,2025-07-22 12:00:00,false,
bm_tkt_0012311,bm_usr_003243,bm_evt_0033,free,app,2026-06-17 12:00:00,false,
bm_tkt_0012312,bm_usr_003244,bm_evt_0038,standard,referral,2026-02-12 12:00:00,false,
bm_tkt_0012313,bm_usr_003244,bm_evt_0046,free,app,2025-10-11 12:00:00,true,2025-10-26 11:36:00
bm_tkt_0012314,bm_usr_003244,bm_evt_0015,standard,app,2025-09-26 12:00:00,false,
bm_tkt_0012315,bm_usr_003245,bm_evt_0049,free,app,2026-01-13 12:00:00,false,
bm_tkt_0012316,bm_usr_003245,bm_evt_0016,free,web,2026-03-10 12:00:00,false,
bm_tkt_0012317,bm_usr_003245,bm_evt_0060,standard,web,2026-07-01 12:00:00,true,2026-07-06 12:08:00
bm_tkt_0012318,bm_usr_003246,bm_evt_0044,standard,referral,2026-01-03 12:00:00,false,
bm_tkt_0012319,bm_usr_003246,bm_evt_0034,free,app,2026-07-17 12:00:00,true,2026-08-01 11:21:00
bm_tkt_0012320,bm_usr_003247,bm_evt_0005,membership,app,2025-11-01 12:00:00,false,
bm_tkt_0012321,bm_usr_003247,bm_evt_0023,membership,app,2025-10-03 12:00:00,false,
bm_tkt_0012322,bm_usr_003247,bm_evt_0021,membership,app,2026-02-19 12:00:00,true,2026-03-05 11:41:00
bm_tkt_0012323,bm_usr_003247,bm_evt_0029,standard,app,2026-03-31 12:00:00,false,
bm_tkt_0012324,bm_usr_003247,bm_evt_0060,standard,box_office,2026-07-07 12:00:00,true,2026-07-19 11:45:00
bm_tkt_0012325,bm_usr_003247,bm_evt_0004,membership,box_office,2026-04-13 12:00:00,true,2026-05-10 11:40:00
bm_tkt_0012326,bm_usr_003247,bm_evt_0037,standard,web,2026-06-23 12:00:00,true,2026-07-05 11:39:00
bm_tkt_0012327,bm_usr_003247,bm_evt_0058,standard,referral,2025-12-12 12:00:00,false,
bm_tkt_0012328,bm_usr_003247,bm_evt_0052,membership,referral,2026-07-10 12:00:00,true,2026-07-28 11:56:00
bm_tkt_0012329,bm_usr_003248,bm_evt_0015,free,web,2026-07-23 12:00:00,true,2026-08-11 11:28:00
bm_tkt_0012330,bm_usr_003248,bm_evt_0029,free,box_office,2025-11-27 12:00:00,false,
bm_tkt_0012331,bm_usr_003248,bm_evt_0015,free,app,2026-03-30 12:00:00,false,
bm_tkt_0012332,bm_usr_003249,bm_evt_0031,free,box_office,2026-04-02 12:00:00,true,2026-04-27 11:28:00
bm_tkt_0012333,bm_usr_003249,bm_evt_0009,free,app,2026-03-26 12:00:00,false,
bm_tkt_0012334,bm_usr_003250,bm_evt_0028,standard,box_office,2025-10-31 12:00:00,true,2025-11-18 12:04:00
bm_tkt_0012335,bm_usr_003250,bm_evt_0056,free,app,2025-12-25 12:00:00,true,2026-01-20 11:51:00
bm_tkt_0012336,bm_usr_003250,bm_evt_0022,free,app,2026-05-10 12:00:00,true,2026-06-02 11:52:00
bm_tkt_0012337,bm_usr_003250,bm_evt_0004,standard,box_office,2026-06-09 12:00:00,true,2026-07-08 11:18:00
bm_tkt_0012338,bm_usr_003251,bm_evt_0004,standard,app,2025-10-17 12:00:00,true,2025-11-10 11:22:00
bm_tkt_0012339,bm_usr_003251,bm_evt_0038,free,referral,2026-05-27 12:00:00,true,2026-06-12 12:04:00
bm_tkt_0012340,bm_usr_003251,bm_evt_0054,membership,box_office,2025-12-26 12:00:00,true,2026-01-11 12:19:00
bm_tkt_0012341,bm_usr_003251,bm_evt_0019,membership,referral,2026-04-20 12:00:00,true,2026-04-26 11:36:00
bm_tkt_0012342,bm_usr_003251,bm_evt_0029,standard,app,2026-06-29 12:00:00,true,2026-07-23 11:16:00
bm_tkt_0012343,bm_usr_003251,bm_evt_0006,standard,app,2026-07-16 12:00:00,true,2026-08-07 11:24:00
bm_tkt_0012344,bm_usr_003251,bm_evt_0020,membership,app,2025-11-12 12:00:00,true,2025-11-23 12:03:00
bm_tkt_0012345,bm_usr_003251,bm_evt_0049,membership,web,2026-04-05 12:00:00,true,2026-04-22 11:29:00
bm_tkt_0012346,bm_usr_003251,bm_evt_0028,membership,web,2026-02-13 12:00:00,true,2026-03-01 12:07:00
bm_tkt_0012347,bm_usr_003251,bm_evt_0005,standard,referral,2026-02-20 12:00:00,true,2026-03-20 11:18:00
bm_tkt_0012348,bm_usr_003252,bm_evt_0044,free,referral,2026-02-27 12:00:00,true,2026-03-23 12:16:00
bm_tkt_0012349,bm_usr_003253,bm_evt_0036,free,web,2026-06-27 12:00:00,true,2026-07-10 12:04:00
bm_tkt_0012350,bm_usr_003253,bm_evt_0055,standard,referral,2026-07-11 12:00:00,true,2026-08-02 11:40:00
bm_tkt_0012351,bm_usr_003254,bm_evt_0028,free,app,2025-12-16 12:00:00,true,2025-12-31 11:36:00
bm_tkt_0012352,bm_usr_003254,bm_evt_0020,standard,app,2026-04-26 12:00:00,true,2026-05-15 11:21:00
bm_tkt_0012353,bm_usr_003254,bm_evt_0026,standard,app,2026-02-18 12:00:00,true,2026-02-23 11:49:00
bm_tkt_0012354,bm_usr_003254,bm_evt_0052,free,web,2026-01-21 12:00:00,true,2026-02-01 11:36:00
bm_tkt_0012355,bm_usr_003255,bm_evt_0006,standard,app,2026-03-24 12:00:00,true,2026-04-03 11:30:00
bm_tkt_0012356,bm_usr_003255,bm_evt_0043,standard,referral,2025-11-21 12:00:00,true,2025-11-23 11:40:00
bm_tkt_0012357,bm_usr_003256,bm_evt_0027,standard,web,2026-07-03 12:00:00,true,2026-07-09 12:06:00
bm_tkt_0012358,bm_usr_003257,bm_evt_0018,free,referral,2026-04-06 12:00:00,true,2026-04-17 12:14:00
bm_tkt_0012359,bm_usr_003258,bm_evt_0001,membership,app,2026-05-02 12:00:00,true,2026-05-29 11:56:00
bm_tkt_0012360,bm_usr_003258,bm_evt_0044,free,app,2025-11-06 12:00:00,false,
bm_tkt_0012361,bm_usr_003258,bm_evt_0026,membership,app,2025-10-12 12:00:00,false,
bm_tkt_0012362,bm_usr_003258,bm_evt_0034,membership,web,2025-11-30 12:00:00,true,2025-12-24 12:09:00
bm_tkt_0012363,bm_usr_003258,bm_evt_0044,standard,box_office,2026-06-21 12:00:00,false,
