ticket_id,sale_id,event_id,ticket_type,price,checked_in,checked_in_at
ft_tkt_0004484,ft_sal_002340,ft_evt_0047,General,44000,true,2026-07-14 19:24:00
ft_tkt_0004485,ft_sal_002340,ft_evt_0047,General,44000,false,
ft_tkt_0004486,ft_sal_002340,ft_evt_0047,General,44000,false,
ft_tkt_0004487,ft_sal_002340,ft_evt_0047,General,44000,true,2026-07-14 19:00:00
ft_tkt_0004488,ft_sal_002341,ft_evt_0047,Cortesía,0,true,2026-07-14 19:04:00
ft_tkt_0004489,ft_sal_002341,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004490,ft_sal_002341,ft_evt_0047,Cortesía,0,true,2026-07-14 19:36:00
ft_tkt_0004491,ft_sal_002341,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004492,ft_sal_002342,ft_evt_0047,VIP,151000,true,2026-07-14 19:16:00
ft_tkt_0004493,ft_sal_002343,ft_evt_0047,General,44000,false,
ft_tkt_0004494,ft_sal_002343,ft_evt_0047,General,44000,false,
ft_tkt_0004495,ft_sal_002343,ft_evt_0047,General,44000,false,
ft_tkt_0004496,ft_sal_002343,ft_evt_0047,General,44000,false,
ft_tkt_0004497,ft_sal_002344,ft_evt_0047,General,41000,true,2026-07-14 19:22:00
ft_tkt_0004498,ft_sal_002345,ft_evt_0047,Preferencial,101000,true,2026-07-14 19:30:00
ft_tkt_0004499,ft_sal_002345,ft_evt_0047,Preferencial,101000,true,2026-07-14 18:56:00
ft_tkt_0004500,ft_sal_002346,ft_evt_0047,General,55000,true,2026-07-14 19:48:00
ft_tkt_0004501,ft_sal_002347,ft_evt_0047,VIP,139000,true,2026-07-14 19:26:00
ft_tkt_0004502,ft_sal_002348,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004503,ft_sal_002348,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004504,ft_sal_002349,ft_evt_0047,General,44000,true,2026-07-14 19:27:00
ft_tkt_0004505,ft_sal_002349,ft_evt_0047,General,44000,true,2026-07-14 19:45:00
ft_tkt_0004506,ft_sal_002350,ft_evt_0047,Preferencial,88000,true,2026-07-14 19:38:00
ft_tkt_0004507,ft_sal_002350,ft_evt_0047,Preferencial,88000,true,2026-07-14 18:45:00
ft_tkt_0004508,ft_sal_002351,ft_evt_0047,General,59000,true,2026-07-14 19:46:00
ft_tkt_0004509,ft_sal_002352,ft_evt_0047,VIP,146000,false,
ft_tkt_0004510,ft_sal_002352,ft_evt_0047,VIP,146000,true,2026-07-14 18:42:00
ft_tkt_0004511,ft_sal_002353,ft_evt_0047,General,64000,true,2026-07-14 19:39:00
ft_tkt_0004512,ft_sal_002354,ft_evt_0047,General,40000,false,
ft_tkt_0004513,ft_sal_002355,ft_evt_0047,General,44000,true,2026-07-14 19:09:00
ft_tkt_0004514,ft_sal_002355,ft_evt_0047,General,44000,true,2026-07-14 19:37:00
ft_tkt_0004515,ft_sal_002355,ft_evt_0047,General,44000,true,2026-07-14 19:50:00
ft_tkt_0004516,ft_sal_002356,ft_evt_0047,General,58000,true,2026-07-14 19:27:00
ft_tkt_0004517,ft_sal_002356,ft_evt_0047,General,58000,true,2026-07-14 19:51:00
ft_tkt_0004518,ft_sal_002357,ft_evt_0047,General,60000,true,2026-07-14 18:51:00
ft_tkt_0004519,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 19:14:00
ft_tkt_0004520,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 18:58:00
ft_tkt_0004521,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 19:54:00
ft_tkt_0004522,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 19:48:00
ft_tkt_0004523,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 19:28:00
ft_tkt_0004524,ft_sal_002358,ft_evt_0047,General,45000,true,2026-07-14 19:26:00
ft_tkt_0004525,ft_sal_002359,ft_evt_0047,General,50000,false,
ft_tkt_0004526,ft_sal_002360,ft_evt_0047,General,58000,false,
ft_tkt_0004527,ft_sal_002360,ft_evt_0047,General,58000,false,
ft_tkt_0004528,ft_sal_002361,ft_evt_0047,General,48000,false,
ft_tkt_0004529,ft_sal_002362,ft_evt_0047,General,46000,true,2026-07-14 18:59:00
ft_tkt_0004530,ft_sal_002363,ft_evt_0047,Preferencial,103000,true,2026-07-14 19:11:00
ft_tkt_0004531,ft_sal_002363,ft_evt_0047,Preferencial,103000,true,2026-07-14 19:02:00
ft_tkt_0004532,ft_sal_002364,ft_evt_0047,General,56000,false,
ft_tkt_0004533,ft_sal_002365,ft_evt_0047,Preferencial,100000,true,2026-07-14 19:36:00
ft_tkt_0004534,ft_sal_002365,ft_evt_0047,Preferencial,100000,true,2026-07-14 19:36:00
ft_tkt_0004535,ft_sal_002366,ft_evt_0047,Preferencial,93000,true,2026-07-14 18:54:00
ft_tkt_0004536,ft_sal_002366,ft_evt_0047,Preferencial,93000,true,2026-07-14 18:49:00
ft_tkt_0004537,ft_sal_002367,ft_evt_0047,General,47000,false,
ft_tkt_0004538,ft_sal_002367,ft_evt_0047,General,47000,true,2026-07-14 18:53:00
ft_tkt_0004539,ft_sal_002367,ft_evt_0047,General,47000,false,
ft_tkt_0004540,ft_sal_002367,ft_evt_0047,General,47000,true,2026-07-14 19:29:00
ft_tkt_0004541,ft_sal_002368,ft_evt_0047,General,46000,true,2026-07-14 18:55:00
ft_tkt_0004542,ft_sal_002369,ft_evt_0047,Preferencial,95000,true,2026-07-14 19:38:00
ft_tkt_0004543,ft_sal_002369,ft_evt_0047,Preferencial,95000,true,2026-07-14 19:37:00
ft_tkt_0004544,ft_sal_002370,ft_evt_0047,General,45000,false,
ft_tkt_0004545,ft_sal_002371,ft_evt_0047,General,45000,true,2026-07-14 19:12:00
ft_tkt_0004546,ft_sal_002372,ft_evt_0047,General,61000,false,
ft_tkt_0004547,ft_sal_002373,ft_evt_0047,General,54000,false,
ft_tkt_0004548,ft_sal_002374,ft_evt_0047,VIP,129000,false,
ft_tkt_0004549,ft_sal_002374,ft_evt_0047,VIP,129000,false,
ft_tkt_0004550,ft_sal_002375,ft_evt_0047,Preferencial,96000,true,2026-07-14 19:52:00
ft_tkt_0004551,ft_sal_002376,ft_evt_0047,VIP,127000,true,2026-07-14 19:26:00
ft_tkt_0004552,ft_sal_002377,ft_evt_0047,Preferencial,98000,false,
ft_tkt_0004553,ft_sal_002377,ft_evt_0047,Preferencial,98000,false,
ft_tkt_0004554,ft_sal_002377,ft_evt_0047,Preferencial,98000,false,
ft_tkt_0004555,ft_sal_002377,ft_evt_0047,Preferencial,98000,false,
ft_tkt_0004556,ft_sal_002378,ft_evt_0047,General,61000,true,2026-07-14 19:22:00
ft_tkt_0004557,ft_sal_002378,ft_evt_0047,General,61000,true,2026-07-14 19:19:00
ft_tkt_0004558,ft_sal_002379,ft_evt_0047,General,59000,true,2026-07-14 19:16:00
ft_tkt_0004559,ft_sal_002380,ft_evt_0047,General,40000,true,2026-07-14 19:33:00
ft_tkt_0004560,ft_sal_002381,ft_evt_0047,Preferencial,93000,false,
ft_tkt_0004561,ft_sal_002382,ft_evt_0047,General,64000,false,
ft_tkt_0004562,ft_sal_002383,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004563,ft_sal_002384,ft_evt_0047,General,46000,true,2026-07-14 18:58:00
ft_tkt_0004564,ft_sal_002384,ft_evt_0047,General,46000,false,
ft_tkt_0004565,ft_sal_002384,ft_evt_0047,General,46000,false,
ft_tkt_0004566,ft_sal_002384,ft_evt_0047,General,46000,false,
ft_tkt_0004567,ft_sal_002385,ft_evt_0047,VIP,156000,true,2026-07-14 19:01:00
ft_tkt_0004568,ft_sal_002386,ft_evt_0047,General,61000,true,2026-07-14 18:42:00
ft_tkt_0004569,ft_sal_002386,ft_evt_0047,General,61000,false,
ft_tkt_0004570,ft_sal_002387,ft_evt_0047,General,41000,true,2026-07-14 19:38:00
ft_tkt_0004571,ft_sal_002388,ft_evt_0047,General,40000,false,
ft_tkt_0004572,ft_sal_002388,ft_evt_0047,General,40000,false,
ft_tkt_0004573,ft_sal_002389,ft_evt_0047,General,44000,true,2026-07-14 19:18:00
ft_tkt_0004574,ft_sal_002390,ft_evt_0047,General,67000,false,
ft_tkt_0004575,ft_sal_002390,ft_evt_0047,General,67000,false,
ft_tkt_0004576,ft_sal_002391,ft_evt_0047,Cortesía,0,true,2026-07-14 19:37:00
ft_tkt_0004577,ft_sal_002392,ft_evt_0047,Preferencial,88000,false,
ft_tkt_0004578,ft_sal_002392,ft_evt_0047,Preferencial,88000,true,2026-07-14 18:52:00
ft_tkt_0004579,ft_sal_002392,ft_evt_0047,Preferencial,88000,true,2026-07-14 19:51:00
ft_tkt_0004580,ft_sal_002393,ft_evt_0047,General,41000,false,
ft_tkt_0004581,ft_sal_002394,ft_evt_0047,General,61000,true,2026-07-14 19:46:00
ft_tkt_0004582,ft_sal_002394,ft_evt_0047,General,61000,false,
ft_tkt_0004583,ft_sal_002395,ft_evt_0047,Preferencial,102000,true,2026-07-14 19:43:00
ft_tkt_0004584,ft_sal_002396,ft_evt_0047,Preferencial,92000,true,2026-07-14 19:10:00
ft_tkt_0004585,ft_sal_002397,ft_evt_0047,Preferencial,99000,false,
ft_tkt_0004586,ft_sal_002398,ft_evt_0047,General,65000,false,
ft_tkt_0004587,ft_sal_002398,ft_evt_0047,General,65000,true,2026-07-14 19:32:00
ft_tkt_0004588,ft_sal_002398,ft_evt_0047,General,65000,false,
ft_tkt_0004589,ft_sal_002399,ft_evt_0047,Cortesía,0,false,
ft_tkt_0004590,ft_sal_002399,ft_evt_0047,Cortesía,0,true,2026-07-14 18:58:00
ft_tkt_0004591,ft_sal_002399,ft_evt_0047,Cortesía,0,true,2026-07-14 19:42:00
ft_tkt_0004592,ft_sal_002400,ft_evt_0047,General,62000,false,
ft_tkt_0004593,ft_sal_002401,ft_evt_0047,General,49000,true,2026-07-14 18:47:00
ft_tkt_0004594,ft_sal_002401,ft_evt_0047,General,49000,true,2026-07-14 19:17:00
ft_tkt_0004595,ft_sal_002401,ft_evt_0047,General,49000,false,
ft_tkt_0004596,ft_sal_002402,ft_evt_0047,Cortesía,0,true,2026-07-14 18:43:00
ft_tkt_0004597,ft_sal_002403,ft_evt_0047,VIP,132000,true,2026-07-14 18:45:00
ft_tkt_0004598,ft_sal_002404,ft_evt_0047,General,56000,true,2026-07-14 19:50:00
ft_tkt_0004599,ft_sal_002405,ft_evt_0047,VIP,142000,true,2026-07-14 19:24:00
ft_tkt_0004600,ft_sal_002405,ft_evt_0047,VIP,142000,true,2026-07-14 18:52:00
ft_tkt_0004601,ft_sal_002405,ft_evt_0047,VIP,142000,true,2026-07-14 19:26:00
ft_tkt_0004602,ft_sal_002406,ft_evt_0047,General,56000,true,2026-07-14 19:44:00
ft_tkt_0004603,ft_sal_002407,ft_evt_0047,General,63000,true,2026-07-14 18:43:00
ft_tkt_0004604,ft_sal_002407,ft_evt_0047,General,63000,true,2026-07-14 18:54:00
ft_tkt_0004605,ft_sal_002408,ft_evt_0047,General,59000,true,2026-07-14 19:43:00
ft_tkt_0004606,ft_sal_002409,ft_evt_0047,General,57000,false,
ft_tkt_0004607,ft_sal_002410,ft_evt_0047,General,58000,true,2026-07-14 19:12:00
ft_tkt_0004608,ft_sal_002410,ft_evt_0047,General,58000,true,2026-07-14 18:55:00
ft_tkt_0004609,ft_sal_002411,ft_evt_0047,Preferencial,89000,false,
ft_tkt_0004610,ft_sal_002411,ft_evt_0047,Preferencial,89000,true,2026-07-14 19:41:00
ft_tkt_0004611,ft_sal_002411,ft_evt_0047,Preferencial,89000,false,
ft_tkt_0004612,ft_sal_002411,ft_evt_0047,Preferencial,89000,true,2026-07-14 18:48:00
ft_tkt_0004613,ft_sal_002412,ft_evt_0047,VIP,145000,true,2026-07-14 19:20:00
ft_tkt_0004614,ft_sal_002412,ft_evt_0047,VIP,145000,true,2026-07-14 18:47:00
ft_tkt_0004615,ft_sal_002413,ft_evt_0047,General,46000,true,2026-07-14 19:46:00
ft_tkt_0004616,ft_sal_002414,ft_evt_0047,General,55000,false,
ft_tkt_0004617,ft_sal_002415,ft_evt_0047,Preferencial,101000,true,2026-07-14 18:42:00
ft_tkt_0004618,ft_sal_002415,ft_evt_0047,Preferencial,101000,false,
ft_tkt_0004619,ft_sal_002415,ft_evt_0047,Preferencial,101000,false,
ft_tkt_0004620,ft_sal_002416,ft_evt_0047,General,58000,false,
ft_tkt_0004621,ft_sal_002416,ft_evt_0047,General,58000,false,
ft_tkt_0004622,ft_sal_002417,ft_evt_0047,VIP,140000,true,2026-07-14 19:03:00
ft_tkt_0004623,ft_sal_002418,ft_evt_0047,General,60000,true,2026-07-14 19:54:00
ft_tkt_0004624,ft_sal_002419,ft_evt_0047,Preferencial,97000,false,
ft_tkt_0004625,ft_sal_002420,ft_evt_0047,Cortesía,0,true,2026-07-14 19:22:00
ft_tkt_0004626,ft_sal_002421,ft_evt_0047,Cortesía,0,true,2026-07-14 19:16:00
ft_tkt_0004627,ft_sal_002422,ft_evt_0011,Preferencial,98000,true,2026-07-14 19:34:00
ft_tkt_0004628,ft_sal_002422,ft_evt_0011,Preferencial,98000,true,2026-07-14 19:58:00
ft_tkt_0004629,ft_sal_002423,ft_evt_0011,General,65000,false,
ft_tkt_0004630,ft_sal_002424,ft_evt_0011,General,48000,true,2026-07-14 19:15:00
ft_tkt_0004631,ft_sal_002424,ft_evt_0011,General,48000,true,2026-07-14 20:18:00
ft_tkt_0004632,ft_sal_002425,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004633,ft_sal_002426,ft_evt_0011,General,41000,true,2026-07-14 20:01:00
ft_tkt_0004634,ft_sal_002426,ft_evt_0011,General,41000,true,2026-07-14 19:34:00
ft_tkt_0004635,ft_sal_002427,ft_evt_0011,General,42000,true,2026-07-14 20:21:00
ft_tkt_0004636,ft_sal_002427,ft_evt_0011,General,42000,false,
ft_tkt_0004637,ft_sal_002428,ft_evt_0011,General,62000,true,2026-07-14 19:54:00
ft_tkt_0004638,ft_sal_002428,ft_evt_0011,General,62000,true,2026-07-14 20:17:00
ft_tkt_0004639,ft_sal_002429,ft_evt_0011,General,59000,true,2026-07-14 20:06:00
ft_tkt_0004640,ft_sal_002429,ft_evt_0011,General,59000,true,2026-07-14 19:41:00
ft_tkt_0004641,ft_sal_002429,ft_evt_0011,General,59000,false,
ft_tkt_0004642,ft_sal_002430,ft_evt_0011,General,59000,false,
ft_tkt_0004643,ft_sal_002431,ft_evt_0011,VIP,138000,false,
ft_tkt_0004644,ft_sal_002431,ft_evt_0011,VIP,138000,false,
ft_tkt_0004645,ft_sal_002432,ft_evt_0011,VIP,134000,true,2026-07-14 20:10:00
ft_tkt_0004646,ft_sal_002433,ft_evt_0011,General,59000,false,
ft_tkt_0004647,ft_sal_002434,ft_evt_0011,VIP,134000,false,
ft_tkt_0004648,ft_sal_002435,ft_evt_0011,VIP,146000,false,
ft_tkt_0004649,ft_sal_002435,ft_evt_0011,VIP,146000,true,2026-07-14 19:11:00
ft_tkt_0004650,ft_sal_002435,ft_evt_0011,VIP,146000,false,
ft_tkt_0004651,ft_sal_002435,ft_evt_0011,VIP,146000,false,
ft_tkt_0004652,ft_sal_002436,ft_evt_0011,VIP,148000,false,
ft_tkt_0004653,ft_sal_002437,ft_evt_0011,General,64000,true,2026-07-14 19:18:00
ft_tkt_0004654,ft_sal_002437,ft_evt_0011,General,64000,true,2026-07-14 20:03:00
ft_tkt_0004655,ft_sal_002437,ft_evt_0011,General,64000,true,2026-07-14 20:22:00
ft_tkt_0004656,ft_sal_002437,ft_evt_0011,General,64000,false,
ft_tkt_0004657,ft_sal_002438,ft_evt_0011,General,44000,true,2026-07-14 19:38:00
ft_tkt_0004658,ft_sal_002438,ft_evt_0011,General,44000,true,2026-07-14 20:21:00
ft_tkt_0004659,ft_sal_002438,ft_evt_0011,General,44000,true,2026-07-14 19:27:00
ft_tkt_0004660,ft_sal_002438,ft_evt_0011,General,44000,false,
ft_tkt_0004661,ft_sal_002439,ft_evt_0011,General,42000,false,
ft_tkt_0004662,ft_sal_002440,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004663,ft_sal_002440,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004664,ft_sal_002440,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004665,ft_sal_002440,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004666,ft_sal_002441,ft_evt_0011,VIP,146000,true,2026-07-14 20:02:00
ft_tkt_0004667,ft_sal_002442,ft_evt_0011,General,62000,true,2026-07-14 19:34:00
ft_tkt_0004668,ft_sal_002443,ft_evt_0011,General,43000,true,2026-07-14 20:22:00
ft_tkt_0004669,ft_sal_002444,ft_evt_0011,General,65000,true,2026-07-14 20:04:00
ft_tkt_0004670,ft_sal_002444,ft_evt_0011,General,65000,false,
ft_tkt_0004671,ft_sal_002445,ft_evt_0011,VIP,150000,false,
ft_tkt_0004672,ft_sal_002445,ft_evt_0011,VIP,150000,true,2026-07-14 19:46:00
ft_tkt_0004673,ft_sal_002446,ft_evt_0011,Preferencial,97000,true,2026-07-14 19:21:00
ft_tkt_0004674,ft_sal_002447,ft_evt_0011,General,58000,true,2026-07-14 20:00:00
ft_tkt_0004675,ft_sal_002448,ft_evt_0011,Preferencial,98000,true,2026-07-14 19:48:00
ft_tkt_0004676,ft_sal_002448,ft_evt_0011,Preferencial,98000,false,
ft_tkt_0004677,ft_sal_002449,ft_evt_0011,General,59000,true,2026-07-14 19:17:00
ft_tkt_0004678,ft_sal_002449,ft_evt_0011,General,59000,false,
ft_tkt_0004679,ft_sal_002449,ft_evt_0011,General,59000,false,
ft_tkt_0004680,ft_sal_002450,ft_evt_0011,General,60000,true,2026-07-14 19:47:00
ft_tkt_0004681,ft_sal_002450,ft_evt_0011,General,60000,true,2026-07-14 19:31:00
ft_tkt_0004682,ft_sal_002451,ft_evt_0011,General,57000,true,2026-07-14 20:14:00
ft_tkt_0004683,ft_sal_002452,ft_evt_0011,Preferencial,87000,false,
ft_tkt_0004684,ft_sal_002453,ft_evt_0011,General,45000,true,2026-07-14 19:39:00
ft_tkt_0004685,ft_sal_002453,ft_evt_0011,General,45000,true,2026-07-14 19:12:00
ft_tkt_0004686,ft_sal_002453,ft_evt_0011,General,45000,true,2026-07-14 19:58:00
ft_tkt_0004687,ft_sal_002454,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004688,ft_sal_002455,ft_evt_0011,Preferencial,103000,true,2026-07-14 20:01:00
ft_tkt_0004689,ft_sal_002455,ft_evt_0011,Preferencial,103000,true,2026-07-14 19:57:00
ft_tkt_0004690,ft_sal_002456,ft_evt_0011,Preferencial,99000,false,
ft_tkt_0004691,ft_sal_002456,ft_evt_0011,Preferencial,99000,true,2026-07-14 20:14:00
ft_tkt_0004692,ft_sal_002457,ft_evt_0011,General,47000,false,
ft_tkt_0004693,ft_sal_002458,ft_evt_0011,General,45000,true,2026-07-14 20:18:00
ft_tkt_0004694,ft_sal_002458,ft_evt_0011,General,45000,true,2026-07-14 20:19:00
ft_tkt_0004695,ft_sal_002459,ft_evt_0011,General,65000,true,2026-07-14 19:43:00
ft_tkt_0004696,ft_sal_002460,ft_evt_0011,Preferencial,91000,false,
ft_tkt_0004697,ft_sal_002461,ft_evt_0011,Preferencial,92000,true,2026-07-14 20:25:00
ft_tkt_0004698,ft_sal_002461,ft_evt_0011,Preferencial,92000,false,
ft_tkt_0004699,ft_sal_002462,ft_evt_0011,VIP,134000,true,2026-07-14 19:58:00
ft_tkt_0004700,ft_sal_002463,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004701,ft_sal_002463,ft_evt_0011,Cortesía,0,true,2026-07-14 20:02:00
ft_tkt_0004702,ft_sal_002464,ft_evt_0011,VIP,144000,false,
ft_tkt_0004703,ft_sal_002465,ft_evt_0011,Preferencial,95000,true,2026-07-14 19:54:00
ft_tkt_0004704,ft_sal_002465,ft_evt_0011,Preferencial,95000,true,2026-07-14 19:41:00
ft_tkt_0004705,ft_sal_002466,ft_evt_0011,General,68000,true,2026-07-14 20:18:00
ft_tkt_0004706,ft_sal_002466,ft_evt_0011,General,68000,false,
ft_tkt_0004707,ft_sal_002467,ft_evt_0011,General,41000,false,
ft_tkt_0004708,ft_sal_002467,ft_evt_0011,General,41000,false,
ft_tkt_0004709,ft_sal_002467,ft_evt_0011,General,41000,false,
ft_tkt_0004710,ft_sal_002467,ft_evt_0011,General,41000,false,
ft_tkt_0004711,ft_sal_002468,ft_evt_0011,General,57000,false,
ft_tkt_0004712,ft_sal_002469,ft_evt_0011,Preferencial,94000,false,
ft_tkt_0004713,ft_sal_002470,ft_evt_0011,Preferencial,95000,true,2026-07-14 19:55:00
ft_tkt_0004714,ft_sal_002471,ft_evt_0011,General,42000,true,2026-07-14 20:02:00
ft_tkt_0004715,ft_sal_002471,ft_evt_0011,General,42000,false,
ft_tkt_0004716,ft_sal_002472,ft_evt_0011,Preferencial,92000,true,2026-07-14 20:14:00
ft_tkt_0004717,ft_sal_002473,ft_evt_0011,General,58000,false,
ft_tkt_0004718,ft_sal_002474,ft_evt_0011,General,44000,true,2026-07-14 19:47:00
ft_tkt_0004719,ft_sal_002474,ft_evt_0011,General,44000,false,
ft_tkt_0004720,ft_sal_002475,ft_evt_0011,General,61000,false,
ft_tkt_0004721,ft_sal_002476,ft_evt_0011,General,39000,true,2026-07-14 19:45:00
ft_tkt_0004722,ft_sal_002476,ft_evt_0011,General,39000,false,
ft_tkt_0004723,ft_sal_002476,ft_evt_0011,General,39000,true,2026-07-14 20:22:00
ft_tkt_0004724,ft_sal_002476,ft_evt_0011,General,39000,true,2026-07-14 20:05:00
ft_tkt_0004725,ft_sal_002477,ft_evt_0011,General,66000,false,
ft_tkt_0004726,ft_sal_002477,ft_evt_0011,General,66000,true,2026-07-14 19:12:00
ft_tkt_0004727,ft_sal_002478,ft_evt_0011,General,63000,false,
ft_tkt_0004728,ft_sal_002479,ft_evt_0011,General,46000,true,2026-07-14 19:18:00
ft_tkt_0004729,ft_sal_002480,ft_evt_0011,Cortesía,0,false,
ft_tkt_0004730,ft_sal_002481,ft_evt_0011,General,61000,true,2026-07-14 19:46:00
ft_tkt_0004731,ft_sal_002482,ft_evt_0011,General,56000,true,2026-07-14 20:21:00
ft_tkt_0004732,ft_sal_002483,ft_evt_0011,General,62000,true,2026-07-14 20:21:00
ft_tkt_0004733,ft_sal_002483,ft_evt_0011,General,62000,false,
ft_tkt_0004734,ft_sal_002484,ft_evt_0011,VIP,145000,true,2026-07-14 20:21:00
ft_tkt_0004735,ft_sal_002484,ft_evt_0011,VIP,145000,true,2026-07-14 19:28:00
ft_tkt_0004736,ft_sal_002485,ft_evt_0011,VIP,138000,true,2026-07-14 20:25:00
ft_tkt_0004737,ft_sal_002485,ft_evt_0011,VIP,138000,false,
ft_tkt_0004738,ft_sal_002486,ft_evt_0011,VIP,141000,true,2026-07-14 19:50:00
ft_tkt_0004739,ft_sal_002487,ft_evt_0011,Preferencial,95000,true,2026-07-14 20:03:00
ft_tkt_0004740,ft_sal_002488,ft_evt_0011,Preferencial,94000,false,
ft_tkt_0004741,ft_sal_002488,ft_evt_0011,Preferencial,94000,true,2026-07-14 19:35:00
ft_tkt_0004742,ft_sal_002488,ft_evt_0011,Preferencial,94000,true,2026-07-14 19:53:00
ft_tkt_0004743,ft_sal_002489,ft_evt_0011,General,62000,false,
ft_tkt_0004744,ft_sal_002489,ft_evt_0011,General,62000,false,
ft_tkt_0004745,ft_sal_002489,ft_evt_0011,General,62000,false,
ft_tkt_0004746,ft_sal_002489,ft_evt_0011,General,62000,false,
ft_tkt_0004747,ft_sal_002490,ft_evt_0011,Preferencial,104000,false,
ft_tkt_0004748,ft_sal_002490,ft_evt_0011,Preferencial,104000,false,
ft_tkt_0004749,ft_sal_002490,ft_evt_0011,Preferencial,104000,true,2026-07-14 19:50:00
ft_tkt_0004750,ft_sal_002490,ft_evt_0011,Preferencial,104000,true,2026-07-14 19:22:00
ft_tkt_0004751,ft_sal_002490,ft_evt_0011,Preferencial,104000,true,2026-07-14 19:55:00
ft_tkt_0004752,ft_sal_002490,ft_evt_0011,Preferencial,104000,true,2026-07-14 20:18:00
ft_tkt_0004753,ft_sal_002491,ft_evt_0011,General,46000,false,
ft_tkt_0004754,ft_sal_002491,ft_evt_0011,General,46000,false,
ft_tkt_0004755,ft_sal_002492,ft_evt_0011,General,44000,true,2026-07-14 19:31:00
ft_tkt_0004756,ft_sal_002492,ft_evt_0011,General,44000,false,
ft_tkt_0004757,ft_sal_002493,ft_evt_0011,General,42000,false,
ft_tkt_0004758,ft_sal_002493,ft_evt_0011,General,42000,false,
ft_tkt_0004759,ft_sal_002494,ft_evt_0011,General,44000,true,2026-07-14 19:12:00
ft_tkt_0004760,ft_sal_002494,ft_evt_0011,General,44000,false,
ft_tkt_0004761,ft_sal_002494,ft_evt_0011,General,44000,false,
ft_tkt_0004762,ft_sal_002494,ft_evt_0011,General,44000,false,
ft_tkt_0004763,ft_sal_002494,ft_evt_0011,General,44000,true,2026-07-14 19:45:00
ft_tkt_0004764,ft_sal_002494,ft_evt_0011,General,44000,false,
ft_tkt_0004765,ft_sal_002495,ft_evt_0011,General,63000,true,2026-07-14 20:09:00
ft_tkt_0004766,ft_sal_002495,ft_evt_0011,General,63000,false,
ft_tkt_0004767,ft_sal_002496,ft_evt_0011,General,58000,true,2026-07-14 20:10:00
ft_tkt_0004768,ft_sal_002497,ft_evt_0011,VIP,145000,false,
ft_tkt_0004769,ft_sal_002498,ft_evt_0029,General,45000,true,2026-07-15 20:27:00
ft_tkt_0004770,ft_sal_002499,ft_evt_0029,General,45000,false,
ft_tkt_0004771,ft_sal_002500,ft_evt_0029,General,44000,true,2026-07-15 20:50:00
ft_tkt_0004772,ft_sal_002501,ft_evt_0029,VIP,138000,false,
ft_tkt_0004773,ft_sal_002502,ft_evt_0029,General,56000,false,
ft_tkt_0004774,ft_sal_002503,ft_evt_0029,Preferencial,96000,true,2026-07-15 20:45:00
ft_tkt_0004775,ft_sal_002504,ft_evt_0029,General,61000,true,2026-07-15 20:26:00
ft_tkt_0004776,ft_sal_002504,ft_evt_0029,General,61000,true,2026-07-15 20:46:00
ft_tkt_0004777,ft_sal_002505,ft_evt_0029,VIP,142000,false,
ft_tkt_0004778,ft_sal_002506,ft_evt_0029,General,58000,false,
ft_tkt_0004779,ft_sal_002506,ft_evt_0029,General,58000,false,
ft_tkt_0004780,ft_sal_002507,ft_evt_0029,General,46000,true,2026-07-15 19:54:00
ft_tkt_0004781,ft_sal_002507,ft_evt_0029,General,46000,false,
ft_tkt_0004782,ft_sal_002508,ft_evt_0029,General,57000,false,
ft_tkt_0004783,ft_sal_002508,ft_evt_0029,General,57000,true,2026-07-15 19:46:00
ft_tkt_0004784,ft_sal_002508,ft_evt_0029,General,57000,true,2026-07-15 20:02:00
ft_tkt_0004785,ft_sal_002509,ft_evt_0029,General,67000,true,2026-07-15 20:20:00
ft_tkt_0004786,ft_sal_002509,ft_evt_0029,General,67000,true,2026-07-15 20:39:00
ft_tkt_0004787,ft_sal_002509,ft_evt_0029,General,67000,true,2026-07-15 19:52:00
ft_tkt_0004788,ft_sal_002510,ft_evt_0029,General,41000,false,
ft_tkt_0004789,ft_sal_002510,ft_evt_0029,General,41000,false,
ft_tkt_0004790,ft_sal_002510,ft_evt_0029,General,41000,false,
ft_tkt_0004791,ft_sal_002511,ft_evt_0029,VIP,138000,false,
ft_tkt_0004792,ft_sal_002512,ft_evt_0029,Preferencial,98000,true,2026-07-15 19:42:00
ft_tkt_0004793,ft_sal_002512,ft_evt_0029,Preferencial,98000,true,2026-07-15 20:26:00
